地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
733,上級3,昼戦,204,RF,Ballista,100,0,5,410,88%,175%,195,153,102,39,36,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6903,776,931,1087,1242,113
733,上級3,昼戦,312,RF,VSK-94,100,0,5,440,88%,175%,195,147,87,36,38,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6902,776,931,1087,1242,114
733,上級3,昼戦,142,HG,Five-seven,100,0,5,315,50%,150%,8,50,83,127,66,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3880,776,931,1086,1241,115
733,上級3,昼戦,226,RF,Mk 12,100,0,5,405,88%,175%,195,112,91,36,46,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6897,775,931,1086,1241,116
733,上級3,昼戦,231,RF,M82A1,100,0,5,440,88%,175%,195,174,85,33,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6884,774,929,1084,1239,117
733,上級3,昼戦,1022,SG,デイナ・ゼイン,100,0,5,1345,40%,172%,15,63,47,13,25,33,1,150,1,10,0,専用装備 (5-Star),バックショット (5-Star),ドットサイト (5-Star),7745,774,929,1084,1239,118
733,上級3,昼戦,233,HG,Px4 ストーム,100,0,5,340,40%,150%,8,52,73,143,57,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3872,774,929,1084,1239,119
733,上級3,昼戦,350,SG,FO-12,100,0,5,1280,40%,172%,15,47,44,10,35,34,5,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7744,774,929,1084,1239,120
733,上級3,昼戦,20051,RF,FF FN49 Mod,120,3,5,475,88%,175%,195,138,74,38,39,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6883,774,929,1084,1238,121
733,上級3,昼戦,4,HG,パイソン,100,0,5,350,70%,150%,8,59,110,111,49,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3867,773,928,1082,1237,122
733,上級3,昼戦,281,SG,CAWS,100,0,5,1235,40%,172%,15,47,43,12,34,34,5,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7737,773,928,1083,1237,123
733,上級3,昼戦,282,SG,DP-12,100,0,5,1265,40%,172%,15,48,44,12,29,34,5,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7734,773,928,1082,1237,124
733,上級3,昼戦,96,HG,グリズリー,100,0,5,430,50%,150%,8,55,74,100,54,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),3864,772,927,1081,1236,125
733,上級3,昼戦,151,SG,M1887,100,0,5,1375,40%,172%,15,56,43,11,21,33,4,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7721,772,926,1080,1235,126
733,上級3,昼戦,157,SG,Am KSG,100,0,5,1265,40%,172%,15,46,44,11,29,35,5,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7722,772,926,1081,1235,127
733,上級3,昼戦,294,HG,ウェブリー,100,0,5,430,40%,150%,8,40,70,131,57,0,0,100,0,10,0,サイレンサー (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3859,771,926,1080,1234,128
733,上級3,昼戦,126,HG,NZ75,100,0,5,365,50%,150%,8,50,66,118,63,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3854,770,924,1079,1233,129
733,上級3,昼戦,348,RF,HS.50,100,0,5,440,88%,175%,195,175,93,32,33,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6834,768,922,1076,1230,130
733,上級3,昼戦,250,HG,HS2000,100,0,5,360,50%,150%,8,50,85,112,62,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3839,767,921,1074,1228,131
733,上級3,昼戦,166,HG,CZ75,100,0,5,330,50%,150%,8,53,89,102,66,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3837,767,920,1074,1227,132
733,上級3,昼戦,257,RF,M200,100,0,5,440,88%,175%,195,160,106,35,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6818,767,920,1073,1227,133
733,上級3,昼戦,1025,SG,トリエラ,100,0,5,1265,65%,172%,15,56,44,12,25,32,4,150,1,10,0,防弾ベスト (5-Star),専用装備 (5-Star),ドットサイト (5-Star),7658,765,918,1072,1225,134
733,上級3,昼戦,222,RF,TAC-50,100,0,5,435,90%,190%,195,163,88,33,32,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6801,765,918,1071,1224,135
733,上級3,昼戦,1017,HG,ジル・スティングレイ,100,0,5,400,50%,150%,8,41,76,136,55,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3828,765,918,1071,1224,136
733,上級3,昼戦,1018,HG,セイ・P・アサギリ,100,0,5,425,50%,150%,8,47,82,115,53,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),3827,765,918,1071,1224,137
733,上級3,昼戦,20049,RF,56式半 Mod,120,3,5,475,88%,175%,195,138,81,43,37,0,0,200,1,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6793,764,917,1069,1222,138
733,上級3,昼戦,198,RF,カルカノ M91/38,100,0,5,365,88%,175%,195,161,99,49,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6772,761,914,1066,1218,139
733,上級3,昼戦,302,SG,ディフェンダー,100,0,5,1235,70%,150%,15,57,45,17,26,29,8,150,1,10,0,防弾ベスト (5-Star),専用装備 (5-Star),ドットサイト (5-Star),7613,761,913,1065,1218,140
733,上級3,昼戦,352,SG,Nova,100,0,5,1320,40%,172%,15,48,44,15,28,30,7,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7614,761,913,1065,1218,141
733,上級3,昼戦,285,HG,C-93,100,0,5,315,50%,150%,8,50,86,123,64,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3805,761,913,1065,1217,142
733,上級3,昼戦,1001,HG,ノエル,100,0,5,300,50%,150%,8,56,83,107,65,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3805,761,913,1065,1217,143
733,上級3,昼戦,272,HG,デザートイーグル,100,0,5,365,70%,150%,8,59,80,90,55,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3803,760,912,1064,1216,144
733,上級3,昼戦,165,SG,M1014,100,0,5,1375,40%,172%,15,48,43,10,31,32,4,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7591,759,910,1062,1214,145
733,上級3,昼戦,303,HG,HP-35,100,0,5,380,50%,150%,8,48,88,114,58,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3795,759,910,1062,1214,146
733,上級3,昼戦,247,RF,K31,100,0,5,390,88%,175%,195,139,86,41,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6738,758,909,1061,1212,147
733,上級3,昼戦,1022,SG,デイナ・ゼイン,100,0,5,1345,40%,172%,15,61,46,12,25,33,1,100,0,10,0,専用装備 (5-Star),バックショット (5-Star),ドットサイト (5-Star),7579,757,909,1061,1212,148
733,上級3,昼戦,326,SG,512,100,0,5,1280,40%,172%,15,56,47,13,30,31,3,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7569,756,908,1059,1211,149
733,上級3,昼戦,156,SG,Super-Shorty,100,0,5,1210,40%,172%,15,46,46,19,29,31,3,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7557,755,906,1057,1209,150
733,上級3,昼戦,1020,RF,ステラ・星井,100,0,5,450,88%,180%,195,129,93,40,38,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6721,756,907,1058,1209,151
733,上級3,昼戦,296,RF,Gr SL8,100,0,5,425,88%,175%,195,126,82,41,41,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6719,755,907,1058,1209,152
733,上級3,昼戦,46,RF,Kar98k,100,0,5,420,88%,195%,195,142,82,44,34,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6714,755,906,1057,1208,153
733,上級3,昼戦,20095,RF,漢陽88式 Mod,120,3,5,520,90%,175%,195,134,73,41,37,0,0,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6698,753,904,1054,1205,154
733,上級3,昼戦,189,SG,USAS-12,100,0,5,1300,40%,172%,15,47,43,9,36,33,5,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7531,753,903,1054,1204,155
733,上級3,昼戦,4,HG,パイソン,100,0,5,350,70%,150%,8,57,106,107,49,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3762,752,902,1053,1203,156
733,上級3,昼戦,20044,RF,SV-98 Mod,120,3,5,430,88%,175%,195,141,86,31,37,0,0,100,0,10,10,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6681,751,901,1052,1202,157
733,上級3,昼戦,142,HG,Five-seven,100,0,5,315,50%,150%,8,48,80,122,66,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3757,751,901,1051,1202,158
733,上級3,昼戦,148,RF,IWS 2000,100,0,5,440,88%,175%,195,179,86,32,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6677,751,901,1051,1201,159
733,上級3,昼戦,226,RF,Mk 12,100,0,5,405,88%,175%,195,107,87,34,46,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6673,750,900,1050,1201,160
733,上級3,昼戦,158,SG,KS-23,100,0,5,1375,40%,177%,15,62,44,9,24,32,3,150,1,10,0,防弾ベスト (5-Star),専用装備 (5-Star),ドットサイト (5-Star),7506,750,900,1050,1200,161
733,上級3,昼戦,1009,HG,エル・クレア,100,0,5,330,50%,150%,8,50,89,117,61,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3750,750,900,1050,1200,162
733,上級3,昼戦,1010,HG,エル・フェイル,100,0,5,330,50%,150%,8,50,89,117,61,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3750,750,900,1050,1200,163
733,上級3,昼戦,20002,HG,M1911 Mod,120,3,5,375,50%,150%,8,48,75,102,58,0,0,100,0,10,10,レッドサイト (5-Star),専用装備 (5-Star),X外骨格 (5-Star),3752,750,900,1050,1200,164
733,上級3,昼戦,43,RF,SVD,100,0,5,400,88%,175%,195,147,88,37,37,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6665,749,899,1049,1199,165
733,上級3,昼戦,20005,HG,M1895 Mod,120,3,5,360,40%,150%,8,46,55,154,45,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3749,749,899,1049,1199,166
733,上級3,昼戦,204,RF,Ballista,100,0,5,410,88%,175%,195,146,97,37,36,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6661,749,899,1049,1198,167
733,上級3,昼戦,179,RF,Gd DSR-50,100,0,5,410,88%,175%,195,180,96,37,31,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6650,748,897,1047,1197,168
733,上級3,昼戦,189,SG,USAS-12,100,0,5,1300,40%,172%,15,46,42,9,36,33,5,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7482,748,897,1047,1197,169
733,上級3,昼戦,312,RF,VSK-94,100,0,5,440,88%,175%,195,140,83,34,38,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6651,748,897,1047,1197,170
733,上級3,昼戦,128,RF,M99,100,0,5,440,88%,175%,195,173,90,36,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6648,747,897,1047,1196,171
733,上級3,昼戦,155,SG,M590,100,0,5,1320,40%,172%,15,51,43,9,30,33,4,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7477,747,897,1046,1196,172
733,上級3,昼戦,162,SG,SPAS-12,100,0,5,1375,40%,172%,15,52,43,8,31,32,4,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7480,748,897,1047,1196,173
733,上級3,昼戦,1025,SG,トリエラ,100,0,5,1265,65%,172%,15,54,43,11,25,32,4,100,0,10,0,防弾ベスト (5-Star),専用装備 (5-Star),ドットサイト (5-Star),7476,747,897,1046,1196,174
733,上級3,昼戦,231,RF,M82A1,100,0,5,440,88%,175%,195,166,81,32,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6641,747,896,1045,1195,175
733,上級3,昼戦,270,RF,四式,100,0,5,420,88%,175%,195,134,82,41,39,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6623,745,894,1043,1192,176
733,上級3,昼戦,158,SG,KS-23,100,0,5,1375,40%,177%,15,60,44,9,24,32,3,100,0,10,0,防弾ベスト (5-Star),専用装備 (5-Star),ドットサイト (5-Star),7456,745,894,1043,1192,177
733,上級3,昼戦,153,SG,M37,100,0,5,1265,40%,172%,15,52,44,12,25,33,4,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7443,744,893,1042,1190,178
733,上級3,昼戦,166,HG,CZ75,100,0,5,330,50%,150%,8,51,86,98,66,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3721,744,893,1041,1190,179
733,上級3,昼戦,302,SG,ディフェンダー,100,0,5,1235,70%,150%,15,55,44,16,26,29,8,100,0,10,0,防弾ベスト (5-Star),専用装備 (5-Star),ドットサイト (5-Star),7441,744,892,1041,1190,180
733,上級3,昼戦,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,98,58,58,100,15,0,200,1,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),8492,743,891,1040,1188,181
733,上級3,昼戦,192,RF,JS05,100,0,5,450,88%,175%,195,174,97,36,31,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6604,742,891,1040,1188,182
733,上級3,昼戦,211,RF,SRS,100,0,5,435,88%,175%,195,149,91,39,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6603,742,891,1039,1188,183
733,上級3,昼戦,348,RF,HS.50,100,0,5,440,88%,175%,195,167,89,31,33,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6600,742,891,1039,1188,184
733,上級3,昼戦,156,SG,Super-Shorty,100,0,5,1210,40%,172%,15,45,45,18,29,31,3,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7419,741,890,1038,1187,185
733,上級3,昼戦,20091,HG,MP-446 Mod,120,3,5,340,50%,150%,8,48,80,104,60,0,0,100,0,10,10,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3705,741,889,1037,1185,186
733,上級3,昼戦,257,RF,M200,100,0,5,440,88%,175%,195,153,101,33,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6586,740,889,1037,1185,187
733,上級3,昼戦,197,RF,カルカノ M1891,100,0,5,400,88%,175%,195,152,94,47,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6578,740,888,1036,1184,188
733,上級3,昼戦,155,SG,M590,100,0,5,1320,40%,172%,15,49,42,9,30,33,4,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7405,740,888,1036,1184,189
733,上級3,昼戦,162,SG,SPAS-12,100,0,5,1375,40%,172%,15,50,42,8,31,32,4,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7405,740,888,1036,1184,190
733,上級3,昼戦,283,SG,リベレーター,100,0,5,1155,40%,172%,15,55,44,15,29,32,4,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7390,739,886,1034,1182,191
733,上級3,昼戦,326,SG,512,100,0,5,1280,40%,172%,15,54,46,12,30,31,3,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7393,739,887,1035,1182,192
733,上級3,昼戦,42,RF,PTRD,100,0,5,465,88%,175%,195,175,83,32,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6563,738,886,1033,1181,193
733,上級3,昼戦,334,RF,Model 99,100,0,5,485,88%,175%,195,140,93,42,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6562,738,885,1033,1181,194
733,上級3,昼戦,146,RF,Gr G28,100,0,5,440,88%,175%,195,131,88,32,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6553,737,884,1032,1179,195
733,上級3,昼戦,198,RF,カルカノ M91/38,100,0,5,365,88%,175%,195,154,95,47,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6552,737,884,1031,1179,196
733,上級3,昼戦,145,RF,OTs-44,100,0,5,400,88%,185%,195,173,74,36,32,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6531,734,881,1028,1175,197
733,上級3,昼戦,305,RF,タブク,100,0,5,420,88%,175%,195,127,90,40,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6531,734,881,1028,1175,198
733,上級3,昼戦,248,HG,ジェリコ,100,0,5,380,40%,150%,8,44,55,131,60,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3668,733,880,1027,1173,199
733,上級3,昼戦,325,SG,PM5,100,0,5,1190,40%,172%,15,53,44,15,28,31,5,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7336,733,880,1027,1173,200
733,上級3,昼戦,247,RF,K31,100,0,5,390,88%,175%,195,133,82,39,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6511,732,878,1025,1171,201
733,上級3,昼戦,99,HG,Gr Mk23,100,0,5,400,50%,150%,8,47,79,93,63,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3658,731,877,1024,1170,202
733,上級3,昼戦,117,RF,Gr PSG-1,100,0,5,465,88%,175%,195,132,81,29,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6498,731,877,1023,1169,203
733,上級3,昼戦,212,HG,K5,100,0,5,330,70%,150%,8,47,78,110,62,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3654,730,876,1023,1169,204
733,上級3,昼戦,1020,RF,ステラ・星井,100,0,5,450,88%,180%,195,123,89,38,38,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6496,730,876,1023,1169,205
733,上級3,昼戦,1009,HG,エル・クレア,100,0,5,330,50%,150%,8,48,86,113,61,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3641,728,873,1019,1165,206
733,上級3,昼戦,1010,HG,エル・フェイル,100,0,5,330,50%,150%,8,48,86,113,61,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3641,728,873,1019,1165,207
733,上級3,昼戦,269,HG,Gr P30,100,0,5,350,50%,150%,8,51,89,114,55,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3636,727,872,1018,1163,208
733,上級3,昼戦,273,RF,SSG3000,100,0,5,440,88%,175%,195,139,85,33,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6466,727,872,1018,1163,209
733,上級3,昼戦,153,SG,M37,100,0,5,1265,40%,172%,15,50,43,11,25,33,4,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7267,726,872,1017,1162,210
733,上級3,昼戦,100,HG,P7,100,0,5,315,50%,150%,8,51,89,112,61,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3629,725,870,1016,1161,211
733,上級3,昼戦,43,RF,SVD,100,0,5,400,88%,175%,195,141,84,35,37,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6447,725,870,1015,1160,212
733,上級3,昼戦,20051,RF,FF FN49 Mod,120,3,5,475,88%,175%,195,126,68,35,39,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6449,725,870,1015,1160,213
733,上級3,昼戦,148,RF,IWS 2000,100,0,5,440,88%,175%,195,171,82,31,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6446,725,870,1015,1160,214
733,上級3,昼戦,310,HG,Rex Zero 1,100,0,5,350,50%,150%,8,50,82,102,61,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3619,723,868,1013,1158,215
733,上級3,昼戦,184,RF,T-5000,100,0,5,450,88%,175%,195,139,94,31,36,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6427,723,867,1012,1156,216
733,上級3,昼戦,337,RF,デ・リーズル,100,0,5,510,88%,175%,195,120,96,42,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6426,722,867,1012,1156,217
733,上級3,昼戦,14,HG,アストラ,100,0,5,400,50%,150%,8,51,70,110,52,0,0,150,1,10,0,レッドサイト (5-Star),専用装備 (5-Star),T外骨格 (5-Star),3611,722,866,1011,1155,218
733,上級3,昼戦,332,HG,デリンジャー,100,0,5,350,50%,150%,8,50,86,123,52,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3611,722,866,1011,1155,219
733,上級3,昼戦,354,HG,ZiP .22,100,0,5,330,50%,150%,8,50,64,114,63,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3611,722,866,1011,1155,220
733,上級3,昼戦,179,RF,Gd DSR-50,100,0,5,410,88%,175%,195,172,92,35,31,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6419,722,866,1010,1155,221
733,上級3,昼戦,283,SG,リベレーター,100,0,5,1155,40%,172%,15,53,43,14,29,32,4,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7219,721,866,1010,1155,222
733,上級3,昼戦,180,RF,PzB39,100,0,5,420,88%,175%,195,173,79,35,32,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6416,721,866,1010,1154,223
733,上級3,昼戦,299,SG,HSM10,100,0,5,1235,40%,172%,15,53,45,12,26,32,4,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7208,720,864,1009,1153,224
733,上級3,昼戦,128,RF,M99,100,0,5,440,88%,175%,195,165,86,34,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6408,720,865,1009,1153,225
733,上級3,昼戦,15,HG,G17,100,0,5,315,50%,150%,8,47,84,128,61,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3594,718,862,1006,1150,226
733,上級3,昼戦,52,RF,It BM59,100,0,5,485,90%,175%,195,115,66,28,44,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6392,719,862,1006,1150,227
733,上級3,昼戦,270,RF,四式,100,0,5,420,88%,175%,195,128,78,39,39,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6393,719,863,1006,1150,228
733,上級3,昼戦,3,HG,M9,100,0,5,380,40%,150%,8,41,65,128,61,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3591,718,861,1005,1149,229
733,上級3,昼戦,235,RF,SPR A3G,100,0,5,435,88%,175%,195,143,92,35,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6384,718,861,1005,1149,230
733,上級3,昼戦,278,SG,Six12,100,0,5,1210,40%,172%,15,53,45,13,29,31,4,150,1,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7183,718,861,1005,1149,231
733,上級3,昼戦,346,HG,CZ100,100,0,5,365,50%,150%,8,47,80,110,58,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3592,718,862,1005,1149,232
733,上級3,昼戦,20049,RF,56式半 Mod,120,3,5,475,88%,175%,195,127,74,39,37,0,0,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6382,717,861,1005,1148,233
733,上級3,昼戦,192,RF,JS05,100,0,5,450,88%,175%,195,166,93,34,31,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6374,717,860,1003,1147,234
733,上級3,昼戦,211,RF,SRS,100,0,5,435,88%,175%,195,142,87,37,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6372,716,860,1003,1146,235
733,上級3,昼戦,325,SG,PM5,100,0,5,1190,40%,172%,15,51,43,14,28,31,5,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),ドットサイト (5-Star),7166,716,859,1003,1146,236
