地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
736,上級6,夜戦,121,MG,Mk48,100,0,5,870,5%,150%,515,99,58,27,106,0,15,150,1,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4997,249,299,349,399,580
736,上級6,夜戦,254,MG,UKM-2000,100,0,5,845,5%,150%,515,95,58,26,109,0,16,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4994,249,299,349,399,581
736,上級6,夜戦,249,MG,62式,100,0,5,845,5%,150%,515,92,63,28,116,0,14,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4982,249,298,348,398,582
736,上級6,夜戦,276,MG,Kord,100,0,5,990,5%,150%,515,115,54,21,104,0,14,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4970,248,298,347,397,583
736,上級6,夜戦,78,MG,M60,100,0,5,910,5%,150%,515,97,58,26,105,0,14,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4917,245,295,344,393,584
736,上級6,夜戦,300,MG,CAR,100,0,5,825,35%,150%,515,98,54,29,107,0,13,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),4916,245,294,344,393,585
736,上級6,夜戦,85,MG,PK,100,0,5,950,5%,150%,515,106,54,24,78,0,16,150,1,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4910,245,294,343,392,586
736,上級6,夜戦,86,MG,MG42,100,0,5,825,5%,150%,515,102,56,27,126,0,15,150,1,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4906,245,294,343,392,587
736,上級6,夜戦,121,MG,Mk48,100,0,5,870,5%,150%,515,95,57,26,106,0,15,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4895,244,293,342,391,588
736,上級6,夜戦,85,MG,PK,100,0,5,950,5%,150%,515,101,63,25,78,0,11,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),固定銃架 (5-Star),4801,240,288,336,384,589
736,上級6,夜戦,86,MG,MG42,100,0,5,825,5%,150%,515,97,55,26,126,0,15,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4794,239,287,335,383,590
736,上級6,夜戦,111,MG,AAT-52,100,0,5,910,5%,150%,515,87,57,23,112,0,15,150,1,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4752,237,285,332,380,591
736,上級6,夜戦,77,MG,M2HB,100,0,5,1075,5%,150%,515,113,50,16,94,0,15,150,1,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4746,237,284,332,379,592
736,上級6,夜戦,87,MG,MG34,100,0,5,825,5%,150%,515,94,55,26,114,0,15,150,1,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4684,234,281,327,374,593
736,上級6,夜戦,111,MG,AAT-52,100,0,5,910,5%,150%,515,83,56,22,112,0,15,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4650,232,279,325,372,594
736,上級6,夜戦,77,MG,M2HB,100,0,5,1075,5%,150%,515,108,49,15,94,0,15,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4632,231,277,324,370,595
736,上級6,夜戦,87,MG,MG34,100,0,5,825,5%,150%,515,90,54,25,114,0,15,100,0,10,0,特殊貫通弾 (5-Star),ドットサイト (5-Star),アサルトパック (5-Star),4585,229,275,320,366,596
736,上級6,夜戦,20039,RF,モシン・ナガン Mod,120,3,5,455,90%,180%,195,187,109,51,31,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),4214,210,252,294,337,597
736,上級6,夜戦,20200,RF,XM3 Mod,120,3,5,430,88%,175%,195,167,114,38,37,0,0,200,1,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),4194,209,251,293,335,598
736,上級6,夜戦,20053,RF,NTW-20 Mod,120,3,5,475,88%,175%,195,206,95,36,32,0,0,200,1,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),4061,203,243,284,324,599
736,上級6,夜戦,20252,RF,KSVK Mod,120,3,5,455,88%,175%,195,200,101,36,32,0,0,200,1,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),4006,200,240,280,320,600
736,上級6,夜戦,20039,RF,モシン・ナガン Mod,120,3,5,455,90%,180%,195,173,100,47,31,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),3924,196,235,274,313,601
736,上級6,夜戦,20200,RF,XM3 Mod,120,3,5,430,88%,175%,195,153,104,35,37,0,0,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3880,194,232,271,310,602
736,上級6,夜戦,20037,RF,M14 Mod,120,3,5,430,88%,175%,195,128,96,33,44,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3790,189,227,265,303,603
736,上級6,夜戦,261,RF,QBU-88,100,0,5,420,88%,175%,195,139,96,46,42,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3787,189,227,265,302,604
736,上級6,夜戦,20053,RF,NTW-20 Mod,120,3,5,475,88%,175%,195,189,87,33,32,0,0,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3768,188,226,263,301,605
736,上級6,夜戦,20095,RF,漢陽88式 Mod,120,3,5,520,90%,175%,195,146,80,45,37,0,0,200,1,10,10,専用装備 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3755,187,225,262,300,606
736,上級6,夜戦,20124,RF,Super SASS Mod,120,3,5,455,88%,175%,195,154,84,36,40,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3747,187,224,262,299,607
736,上級6,夜戦,266,RF,R93,100,0,5,405,88%,175%,195,147,107,38,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3744,187,224,262,299,608
736,上級6,夜戦,20252,RF,KSVK Mod,120,3,5,455,88%,175%,195,184,92,33,32,0,0,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3709,185,222,259,296,609
736,上級6,夜戦,20044,RF,SV-98 Mod,120,3,5,430,88%,175%,195,154,94,34,37,0,0,200,1,10,10,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3678,183,220,257,294,610
736,上級6,夜戦,316,RF,劉氏歩槍,100,0,5,400,88%,175%,195,153,97,33,40,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3645,182,218,255,291,611
736,上級6,夜戦,261,RF,QBU-88,100,0,5,420,88%,175%,195,133,92,44,42,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3641,182,218,254,291,612
736,上級6,夜戦,329,RF,SVCh,100,0,5,435,88%,175%,195,159,107,33,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3633,181,217,254,290,613
736,上級6,夜戦,1031,RF,ぺこら,100,0,5,440,88%,195%,195,139,88,44,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3632,181,217,254,290,614
736,上級6,夜戦,257,RF,M200,100,0,5,440,88%,175%,195,160,106,35,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3604,180,216,252,288,615
736,上級6,夜戦,204,RF,Ballista,100,0,5,410,88%,175%,195,153,102,39,36,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3589,179,215,251,287,616
736,上級6,夜戦,266,RF,R93,100,0,5,405,88%,175%,195,140,102,36,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3581,179,214,250,286,617
736,上級6,夜戦,20049,RF,56式半 Mod,120,3,5,475,88%,175%,195,138,81,43,37,0,0,200,1,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3561,178,213,249,284,618
736,上級6,夜戦,50,RF,リー・エンフィールド,100,0,5,400,88%,175%,195,149,86,44,40,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3557,177,213,248,284,619
736,上級6,夜戦,48,RF,WA2000,100,0,5,440,90%,175%,195,148,91,33,39,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3548,177,212,248,283,620
736,上級6,夜戦,222,RF,TAC-50,100,0,5,435,90%,190%,195,171,92,35,32,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3543,177,212,248,283,621
736,上級6,夜戦,36,RF,スプリングフィールド,100,0,5,420,88%,175%,210,141,80,44,42,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3527,176,211,246,282,622
736,上級6,夜戦,46,RF,Kar98k,100,0,5,420,88%,170%,195,159,86,46,34,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),測距儀 (5-Star),3517,175,211,246,281,623
736,上級6,夜戦,198,RF,カルカノ M91/38,100,0,5,365,88%,175%,195,161,99,49,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3516,175,210,246,281,624
736,上級6,夜戦,337,RF,デ・リーズル,100,0,5,510,88%,175%,195,120,96,42,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3516,175,210,246,281,625
736,上級6,夜戦,20037,RF,M14 Mod,120,3,5,430,88%,175%,195,117,88,30,44,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3517,175,211,246,281,626
736,上級6,夜戦,334,RF,Model 99,100,0,5,485,88%,175%,195,140,93,42,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3502,175,210,245,280,627
736,上級6,夜戦,316,RF,劉氏歩槍,100,0,5,400,88%,175%,195,146,93,32,40,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3503,175,210,245,280,628
736,上級6,夜戦,296,RF,Gr SL8,100,0,5,425,88%,175%,195,132,86,43,41,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3493,174,209,244,279,629
736,上級6,夜戦,1020,RF,ステラ・星井,100,0,5,450,88%,180%,195,129,93,40,38,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3494,174,209,244,279,630
736,上級6,夜戦,1024,RF,リコ,100,0,5,400,88%,195%,195,143,88,37,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3499,174,209,244,279,631
736,上級6,夜戦,20095,RF,漢陽88式 Mod,120,3,5,520,90%,175%,195,134,73,41,37,0,0,100,0,10,10,専用装備 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3494,174,209,244,279,632
736,上級6,夜戦,329,RF,SVCh,100,0,5,435,88%,175%,195,152,102,32,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3490,174,209,244,279,633
736,上級6,夜戦,1031,RF,ぺこら,100,0,5,440,88%,195%,195,133,84,42,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3488,174,209,244,279,634
736,上級6,夜戦,20124,RF,Super SASS Mod,120,3,5,455,88%,175%,195,142,77,33,40,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3486,174,209,244,278,635
736,上級6,夜戦,20051,RF,FF FN49 Mod,120,3,5,475,88%,175%,195,138,74,38,39,0,0,200,1,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3469,173,208,242,277,636
736,上級6,夜戦,192,RF,JS05,100,0,5,450,88%,175%,195,174,97,36,31,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3458,172,207,242,276,637
736,上級6,夜戦,348,RF,HS.50,100,0,5,440,88%,175%,195,175,93,32,33,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3456,172,207,241,276,638
736,上級6,夜戦,257,RF,M200,100,0,5,440,88%,175%,195,153,101,33,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3453,172,207,241,276,639
736,上級6,夜戦,312,RF,VSK-94,100,0,5,440,88%,175%,195,147,87,36,38,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3449,172,206,241,275,640
736,上級6,夜戦,197,RF,カルカノ M1891,100,0,5,400,88%,175%,195,152,94,47,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3435,171,206,240,274,641
736,上級6,夜戦,204,RF,Ballista,100,0,5,410,88%,175%,195,146,97,37,36,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3435,171,206,240,274,642
736,上級6,夜戦,179,RF,Gd DSR-50,100,0,5,410,88%,175%,195,180,96,37,31,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3421,171,205,239,273,643
736,上級6,夜戦,226,RF,Mk 12,100,0,5,405,88%,175%,195,112,91,36,46,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3418,170,205,239,273,644
736,上級6,夜戦,36,RF,スプリングフィールド,100,0,5,420,40%,150%,210,145,106,42,41,0,0,100,0,10,0,専用装備 (5-Star),ドットサイト (5-Star),測距儀 (5-Star),3423,171,205,239,273,645
736,上級6,夜戦,48,RF,WA2000,100,0,5,440,90%,175%,195,142,87,32,39,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3419,170,205,239,273,646
736,上級6,夜戦,211,RF,SRS,100,0,5,435,88%,175%,195,149,91,39,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3403,170,204,238,272,647
736,上級6,夜戦,20044,RF,SV-98 Mod,120,3,5,430,88%,175%,195,141,86,31,37,0,0,100,0,10,10,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3411,170,204,238,272,648
736,上級6,夜戦,50,RF,リー・エンフィールド,100,0,5,400,88%,175%,195,142,82,42,40,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3407,170,204,238,272,649
736,上級6,夜戦,128,RF,M99,100,0,5,440,88%,175%,195,173,90,36,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3391,169,203,237,271,650
736,上級6,夜戦,231,RF,M82A1,100,0,5,440,88%,175%,195,174,85,33,34,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3395,169,203,237,271,651
736,上級6,夜戦,222,RF,TAC-50,100,0,5,435,90%,190%,195,163,88,33,32,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3394,169,203,237,271,652
736,上級6,夜戦,337,RF,デ・リーズル,100,0,5,510,88%,175%,195,115,92,40,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3393,169,203,237,271,653
736,上級6,夜戦,46,RF,Kar98k,100,0,5,420,88%,170%,195,152,82,44,34,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),測距儀 (5-Star),3385,169,203,236,270,654
736,上級6,夜戦,198,RF,カルカノ M91/38,100,0,5,365,88%,175%,195,154,95,47,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3383,169,202,236,270,655
736,上級6,夜戦,334,RF,Model 99,100,0,5,485,88%,175%,195,134,89,40,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3373,168,202,236,269,656
736,上級6,夜戦,296,RF,Gr SL8,100,0,5,425,88%,175%,195,126,82,41,41,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3352,167,201,234,268,657
736,上級6,夜戦,1020,RF,ステラ・星井,100,0,5,450,88%,180%,195,123,89,38,38,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3358,167,201,235,268,658
736,上級6,夜戦,1024,RF,リコ,100,0,5,400,88%,195%,195,137,84,35,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3356,167,201,234,268,659
736,上級6,夜戦,148,RF,IWS 2000,100,0,5,440,88%,175%,195,179,86,32,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3327,166,199,232,266,660
736,上級6,夜戦,247,RF,K31,100,0,5,390,88%,175%,195,139,86,41,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3325,166,199,232,266,661
736,上級6,夜戦,305,RF,タブク,100,0,5,420,88%,175%,195,127,90,40,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3328,166,199,232,266,662
736,上級6,夜戦,20049,RF,56式半 Mod,120,3,5,475,88%,175%,195,127,74,39,37,0,0,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3319,165,199,232,265,663
736,上級6,夜戦,192,RF,JS05,100,0,5,450,88%,175%,195,166,93,34,31,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3320,166,199,232,265,664
736,上級6,夜戦,348,RF,HS.50,100,0,5,440,88%,175%,195,167,89,31,33,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3323,166,199,232,265,665
736,上級6,夜戦,43,RF,SVD,100,0,5,400,88%,175%,195,147,88,37,37,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3305,165,198,231,264,666
736,上級6,夜戦,197,RF,カルカノ M1891,100,0,5,400,88%,175%,195,145,90,45,34,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3302,165,198,231,264,667
736,上級6,夜戦,312,RF,VSK-94,100,0,5,440,88%,175%,195,140,83,34,38,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3303,165,198,231,264,668
736,上級6,夜戦,184,RF,T-5000,100,0,5,450,88%,175%,195,139,94,31,36,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3298,164,197,230,263,669
736,上級6,夜戦,146,RF,Gr G28,100,0,5,440,88%,175%,195,131,88,32,39,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3279,163,196,229,262,670
736,上級6,夜戦,235,RF,SPR A3G,100,0,5,435,88%,175%,195,143,92,35,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3277,163,196,229,262,671
736,上級6,夜戦,270,RF,四式,100,0,5,420,88%,175%,195,134,82,41,39,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3285,164,197,229,262,672
736,上級6,夜戦,179,RF,Gd DSR-50,100,0,5,410,88%,175%,195,172,92,35,31,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3283,164,196,229,262,673
736,上級6,夜戦,226,RF,Mk 12,100,0,5,405,88%,175%,195,107,87,34,46,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3282,164,196,229,262,674
736,上級6,夜戦,211,RF,SRS,100,0,5,435,88%,175%,195,142,87,37,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3266,163,195,228,261,675
736,上級6,夜戦,231,RF,M82A1,100,0,5,440,40%,150%,195,176,111,32,33,0,0,100,0,10,0,徹甲弾 (5-Star),ドットサイト (5-Star),測距儀 (5-Star),3267,163,196,228,261,676
736,上級6,夜戦,42,RF,PTRD,100,0,5,465,88%,175%,195,175,83,32,32,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3262,163,195,228,260,677
736,上級6,夜戦,128,RF,M99,100,0,5,440,88%,175%,195,165,86,34,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3251,162,195,227,260,678
736,上級6,夜戦,317,RF,モンドラゴンM1908,100,0,5,420,88%,175%,195,124,82,38,41,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3247,162,194,227,259,679
736,上級6,夜戦,20051,RF,FF FN49 Mod,120,3,5,475,88%,175%,195,126,68,35,39,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),3239,161,194,226,259,680
736,上級6,夜戦,273,RF,SSG3000,100,0,5,440,88%,175%,195,139,85,33,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3226,161,193,225,258,681
736,上級6,夜戦,117,RF,Gr PSG-1,100,0,5,465,40%,150%,195,142,111,29,38,0,0,150,1,10,0,徹甲弾 (5-Star),ドットサイト (5-Star),測距儀 (5-Star),3218,160,193,225,257,682
736,上級6,夜戦,148,RF,IWS 2000,100,0,5,440,88%,175%,195,171,82,31,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3198,159,191,223,255,683
736,上級6,夜戦,247,RF,K31,100,0,5,390,88%,175%,195,133,82,39,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3190,159,191,223,255,684
736,上級6,夜戦,305,RF,タブク,100,0,5,420,88%,175%,195,121,86,38,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3195,159,191,223,255,685
736,上級6,夜戦,184,RF,T-5000,100,0,5,450,88%,175%,195,133,90,30,36,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3180,159,190,222,254,686
736,上級6,夜戦,43,RF,SVD,100,0,5,400,88%,175%,195,141,84,35,37,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3173,158,190,222,253,687
736,上級6,夜戦,180,RF,PzB39,100,0,5,420,40%,150%,195,183,109,35,31,0,0,150,1,10,0,専用装備 (5-Star),ドットサイト (5-Star),測距儀 (5-Star),3154,157,189,220,252,688
736,上級6,夜戦,146,RF,Gr G28,100,0,5,440,88%,175%,195,125,84,31,39,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3156,157,189,220,252,689
736,上級6,夜戦,235,RF,SPR A3G,100,0,5,435,88%,175%,195,137,88,33,35,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3150,157,189,220,252,690
736,上級6,夜戦,270,RF,四式,100,0,5,420,88%,175%,195,128,78,39,39,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3151,157,189,220,252,691
736,上級6,夜戦,42,RF,PTRD,100,0,5,465,88%,175%,195,167,79,31,32,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),3133,156,187,219,250,692
736,上級6,夜戦,117,RF,Gr PSG-1,100,0,5,465,40%,150%,195,136,107,28,38,0,0,100,0,10,0,徹甲弾 (5-Star),ドットサイト (5-Star),測距儀 (5-Star),3123,156,187,218,249,693
736,上級6,夜戦,217,RF,SM-1,100,0,5,405,88%,175%,195,105,87,44,40,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3104,155,186,217,248,694
736,上級6,夜戦,230,RF,OBR,100,0,5,405,88%,175%,195,129,88,36,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3111,155,186,217,248,695
736,上級6,夜戦,255,RF,スカウト,100,0,5,450,88%,175%,195,126,86,39,35,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3103,155,186,217,248,696
736,上級6,夜戦,273,RF,SSG3000,100,0,5,440,88%,175%,195,133,81,32,37,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3107,155,186,217,248,697
736,上級6,夜戦,317,RF,モンドラゴンM1908,100,0,5,420,88%,175%,195,118,78,36,41,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3110,155,186,217,248,698
736,上級6,夜戦,145,RF,OTs-44,100,0,5,400,88%,160%,195,183,74,36,32,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),測距儀 (5-Star),3078,153,184,215,246,699
736,上級6,夜戦,284,RF,Zas M76,100,0,5,420,88%,175%,195,121,86,39,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3083,154,184,215,246,700
736,上級6,夜戦,35,RF,M1A1,100,0,5,420,88%,175%,195,105,85,47,38,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3071,153,184,214,245,701
736,上級6,夜戦,38,RF,M21,100,0,5,465,88%,150%,195,149,82,30,35,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),測距儀 (5-Star),3072,153,184,215,245,702
736,上級6,夜戦,268,RF,T-CMS,100,0,5,440,88%,175%,195,132,83,30,37,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),3063,153,183,214,245,703
736,上級6,夜戦,180,RF,PzB39,100,0,5,420,40%,150%,195,176,105,33,31,0,0,100,0,10,0,専用装備 (5-Star),ドットサイト (5-Star),測距儀 (5-Star),3051,152,183,213,244,704
736,上級6,夜戦,320,RF,GM6 Lynx,100,0,5,420,88%,150%,195,159,83,33,33,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),測距儀 (5-Star),3018,150,181,211,241,705
