地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,修理,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
733,上級3,昼戦,20060,AR,AS Val Mod,118,3,5,675,20%,100%,15,96,73,59,97,0,0,0,200,1,10,10,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6292,550,660,770,880,104
733,上級3,昼戦,20057,AR,ST AR-15 Mod,120,3,5,540,40%,180%,15,108,74,70,68,0,0,0,200,1,10,10,サイレンサー (5-Star),専用装備 (5-Star),専用装備 (5-Star),6262,547,657,767,876,105
733,上級3,昼戦,54,AR,M16A1,100,0,5,605,20%,150%,15,66,31,94,65,20,0,0,150,1,10,0,高速弾 (5-Star),T外骨格 (5-Star),専用装備 (5-Star),6253,547,656,765,875,106
733,上級3,昼戦,356,AR,A-545,100,0,5,550,20%,100%,15,104,73,54,103,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6248,546,656,765,874,107
733,上級3,昼戦,352,SG,Nova,100,0,5,1320,40%,150%,15,41,48,17,25,19,7,0,100,0,10,0,-,スラッグ弾 (5-Star),ホロサイト (5-Star),5462,546,655,764,873,108
733,上級3,昼戦,205,AR,AN-94,100,0,5,580,20%,100%,15,104,88,53,97,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6225,544,653,762,871,109
733,上級3,昼戦,189,SG,USAS-12,100,0,5,1300,40%,150%,15,39,46,11,33,22,5,0,100,0,10,0,-,スラッグ弾 (5-Star),ホロサイト (5-Star),5449,544,653,762,871,110
733,上級3,昼戦,326,SG,512,100,0,5,1280,40%,150%,15,39,46,14,31,20,8,0,100,0,10,0,-,スラッグ弾 (5-Star),チョーク (5-Star),5405,540,648,756,864,111
733,上級3,昼戦,162,SG,SPAS-12,100,0,5,1375,40%,150%,15,43,46,10,28,21,4,0,100,0,10,0,-,フラッシュ弾 (5-Star),ホロサイト (5-Star),5387,538,646,754,861,112
733,上級3,昼戦,206,AR,AK-12,100,0,5,550,20%,100%,15,102,80,55,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6107,534,641,748,854,113
733,上級3,昼戦,1032,AR,メデューサ,100,0,5,605,30%,100%,15,107,74,50,94,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),6059,530,636,742,848,114
733,上級3,昼戦,256,RF,ファルコン,100,0,5,440,60%,150%,135,157,75,40,32,0,0,0,100,0,10,0,狙撃弾 (5-Star),サイレンサー (5-Star),-,4705,529,635,741,846,115
733,上級3,昼戦,318,AR,VHS,100,0,5,580,20%,100%,15,103,71,50,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6026,527,632,738,843,116
733,上級3,昼戦,293,AR,AK-15,100,0,5,550,20%,100%,15,104,69,54,98,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5985,523,628,733,837,117
733,上級3,昼戦,165,SG,M1014,100,0,5,1375,40%,150%,15,41,47,12,28,21,4,0,100,0,1,0,-,フラッシュ弾 (5-Star),ホロサイト (5-Star),5222,522,626,731,835,118
733,上級3,昼戦,62,AR,Gr G41,100,0,5,635,40%,150%,15,98,61,72,77,0,0,0,100,0,10,0,サイレンサー (5-Star),高速弾 (5-Star),専用装備 (5-Star),5924,518,622,725,829,119
733,上級3,昼戦,20075,MG,M1918 Mod,118,3,5,805,35%,150%,515,105,66,36,108,0,14,0,100,0,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),13716,514,617,720,822,120
733,上級3,昼戦,20081,MG,LWMMG Mod,115,3,5,885,35%,150%,515,110,63,24,87,0,15,0,100,0,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13567,508,610,712,814,121
733,上級3,昼戦,1027,AR,アンジェリカ,100,0,5,605,50%,150%,15,93,60,79,75,0,0,0,100,0,10,0,サイレンサー (5-Star),高速弾 (5-Star),専用装備 (5-Star),5815,508,610,712,814,122
733,上級3,昼戦,243,AR,64式自,100,0,5,625,40%,100%,15,106,66,56,88,0,0,0,100,0,10,0,サイレンサー (5-Star),高速弾 (5-Star),チップ (5-Star),5805,507,609,711,812,123
733,上級3,昼戦,118,AR,9A-91,100,0,5,580,40%,150%,15,80,52,63,103,0,0,0,100,0,10,0,サイレンサー (5-Star),高速弾 (5-Star),専用装備 (5-Star),5785,506,607,708,809,124
733,上級3,昼戦,215,AR,MDR,100,0,5,595,68%,100%,15,100,53,54,101,0,0,0,100,0,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5780,505,606,708,809,125
733,上級3,昼戦,155,SG,M590,100,0,5,1320,40%,150%,15,34,42,11,31,22,9,0,100,0,1,0,-,フラッシュ弾 (5-Star),チョーク (5-Star),5055,505,606,707,808,126
733,上級3,昼戦,20026,SMG,Gr MP5 Mod,120,3,5,905,5%,150%,15,41,32,155,89,0,0,0,200,1,10,10,専用装備 (5-Star),信号弾 (5-Star),専用装備 (5-Star),6728,504,605,706,807,127
733,上級3,昼戦,172,AR,Am RFB,100,0,5,525,78%,118%,15,108,72,52,79,0,0,0,100,0,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5753,503,604,704,805,128
733,上級3,昼戦,156,SG,Super-Shorty,100,0,5,1210,40%,150%,15,30,45,20,30,20,8,0,100,0,1,0,-,フラッシュ弾 (5-Star),チョーク (5-Star),5022,502,602,703,803,129
733,上級3,昼戦,20143,SMG,RO635 Mod,119,3,5,1040,25%,150%,15,28,18,143,96,0,0,0,200,1,10,10,専用装備 (5-Star),信号弾 (5-Star),サイレンサー (5-Star),6687,501,601,702,802,130
733,上級3,昼戦,73,AR,AUG,100,0,5,605,50%,100%,15,93,60,59,100,0,0,0,100,0,10,0,サイレンサー (5-Star),高速弾 (5-Star),チップ (5-Star),5726,501,601,701,801,131
733,上級3,昼戦,306,AR,AK-Alfa,100,0,5,580,40%,100%,15,94,56,65,100,0,0,0,100,0,10,0,サイレンサー (5-Star),高速弾 (5-Star),チップ (5-Star),5721,500,600,700,800,132
733,上級3,昼戦,338,AR,SIG MCX,100,0,5,580,40%,100%,15,87,60,59,108,0,0,0,100,0,10,0,サイレンサー (5-Star),高速弾 (5-Star),チップ (5-Star),5714,499,599,699,799,133
733,上級3,昼戦,1033,MG,花園ゆりね,100,0,5,910,55%,150%,515,113,37,25,123,0,15,0,150,1,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13263,497,596,696,795,134
733,上級3,昼戦,283,SG,リベレーター,100,0,5,1155,40%,150%,15,38,43,16,30,21,9,0,100,0,1,0,-,フラッシュ弾 (5-Star),チョーク (5-Star),4953,495,594,693,792,135
733,上級3,昼戦,20032,SMG,Micro Uzi Mod,115,3,5,880,5%,100%,15,54,51,95,127,0,0,0,200,1,10,10,チップ (5-Star),信号弾 (5-Star),専用装備 (5-Star),6553,491,589,688,786,136
733,上級3,昼戦,274,AR,ACR,100,0,5,580,30%,100%,15,92,57,51,102,0,0,0,100,0,10,0,暗視装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5528,483,580,677,773,137
733,上級3,昼戦,290,AR,89式,100,0,5,605,20%,100%,15,92,51,48,104,0,0,0,100,0,10,0,暗視装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5489,480,576,672,768,138
733,上級3,昼戦,313,AR,S-ACR,100,0,5,620,20%,100%,15,84,48,45,116,0,0,0,100,0,10,0,暗視装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5486,480,576,672,768,139
733,上級3,昼戦,129,AR,95式,100,0,5,580,68%,100%,15,98,55,49,96,0,0,0,100,0,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5460,477,573,668,764,140
733,上級3,昼戦,20101,SMG,UMP9 Mod,115,3,5,900,5%,175%,15,41,33,138,86,0,0,0,100,0,10,10,専用装備 (5-Star),信号弾 (5-Star),専用装備 (5-Star),6299,472,566,661,755,141
733,上級3,昼戦,20029,SMG,ステンMK-II Mod,115,3,5,970,25%,150%,15,28,20,140,85,0,0,0,200,1,10,10,T外骨格 (5-Star),信号弾 (5-Star),専用装備 (5-Star),6127,459,551,643,735,142
733,上級3,昼戦,20104,SMG,Gr G36c Mod,115,3,5,1080,5%,150%,15,38,16,117,84,0,0,0,150,1,10,10,専用装備 (5-Star),信号弾 (5-Star),暗視装備 (5-Star),6125,459,551,643,735,143
733,上級3,昼戦,20103,SMG,UMP45 Mod,120,3,5,975,30%,150%,15,28,17,139,82,0,0,0,200,1,10,10,T外骨格 (5-Star),信号弾 (5-Star),専用装備 (5-Star),6110,458,549,641,733,144
733,上級3,昼戦,1029,AR,エージェント416,100,0,5,605,20%,100%,15,89,49,47,101,0,0,0,100,0,10,0,暗視装備 (5-Star),専用装備 (5-Star),チップ (5-Star),5227,457,548,640,731,145
733,上級3,昼戦,213,SMG,C-MS,100,0,5,925,5%,100%,135,59,16,79,112,0,0,0,100,0,10,0,チップ (5-Star),狙撃弾 (5-Star),暗視装備 (5-Star),5822,436,523,611,698,146
733,上級3,昼戦,85,MG,PK,100,0,5,950,55%,150%,515,111,28,23,79,0,16,0,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),11516,431,518,604,690,147
733,上級3,昼戦,135,SMG,SR-3MP,100,0,5,970,5%,100%,15,58,33,81,115,0,0,0,100,0,10,0,チップ (5-Star),-,専用装備 (5-Star),5749,431,517,603,689,148
733,上級3,昼戦,106,AR,FAL,100,0,5,660,20%,100%,15,78,48,42,97,0,0,0,150,1,10,0,暗視装備 (5-Star),-,チップ (5-Star),4749,415,498,581,664,149
733,上級3,昼戦,236,AR,K11,100,0,5,675,20%,100%,15,71,57,39,101,0,0,0,100,0,10,0,暗視装備 (5-Star),-,チップ (5-Star),4740,414,497,580,663,150
733,上級3,昼戦,160,SG,Saiga-12,89,0,4,1000,40%,150%,15,29,42,11,34,21,10,0,100,0,10,0,-,フラッシュ弾 (5-Star),チョーク (5-Star),4008,400,480,561,641,151
733,上級3,昼戦,292,MG,RPK-16,100,0,5,825,5%,150%,515,90,39,36,124,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10653,399,479,559,639,152
733,上級3,昼戦,253,MG,ルイス,100,0,5,950,5%,150%,515,108,33,31,111,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10624,398,478,557,637,153
733,上級3,昼戦,115,SMG,スオミ,100,0,5,1100,5%,150%,15,24,16,106,93,0,0,0,100,0,10,0,専用装備 (5-Star),-,暗視装備 (5-Star),5277,395,474,554,633,154
733,上級3,昼戦,16,SMG,トンプソン,100,0,5,1190,5%,150%,15,25,13,99,82,0,0,0,100,0,10,0,専用装備 (5-Star),-,暗視装備 (5-Star),5277,395,474,554,633,155
733,上級3,昼戦,263,MG,Gr MG36,100,0,5,910,5%,150%,515,90,36,36,124,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10558,395,475,554,633,156
733,上級3,昼戦,1028,SMG,エージェントVector,100,0,5,925,25%,150%,8,41,12,120,101,0,0,0,100,0,10,0,専用装備 (5-Star),専用装備 (5-Star),専用装備 (5-Star),5258,394,473,552,630,157
733,上級3,昼戦,1021,MG,アルマ・アルマス,100,0,5,975,5%,150%,515,100,33,23,124,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,専用装備 (5-Star),10373,388,466,544,622,158
733,上級3,昼戦,112,MG,ネゲヴ,100,0,5,870,5%,150%,515,89,37,36,134,0,14,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10336,387,465,542,620,159
733,上級3,昼戦,238,MG,88式,100,0,5,825,5%,150%,515,91,35,35,121,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10292,385,463,540,617,160
733,上級3,昼戦,173,MG,PKP,100,0,5,825,5%,150%,515,100,33,29,122,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10256,384,461,538,615,161
733,上級3,昼戦,1023,SMG,ヘンリエッタ,100,0,5,950,30%,180%,15,42,21,98,83,0,0,0,100,0,10,0,集中チップ (5-Star),-,専用装備 (5-Star),5124,384,461,538,614,162
733,上級3,昼戦,339,MG,RPK-203,100,0,5,825,5%,150%,515,96,36,36,119,0,14,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10235,383,460,537,614,163
733,上級3,昼戦,185,MG,Ameli,100,0,5,705,5%,150%,515,96,37,45,144,0,14,0,100,0,1,0,特殊貫通弾 (5-Star),-,専用装備 (5-Star),10186,381,458,534,611,164
733,上級3,昼戦,208,MG,HMG21,100,0,5,845,5%,150%,515,97,31,33,130,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10154,380,456,533,609,165
733,上級3,昼戦,307,MG,ZB-26,100,0,5,910,5%,150%,515,105,32,31,111,0,14,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10068,377,453,528,604,166
733,上級3,昼戦,109,MG,Gr MG5,100,0,5,990,5%,150%,515,90,29,27,115,0,16,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),9945,372,447,522,596,167
733,上級3,昼戦,203,SMG,Honey Badger,100,0,5,990,5%,150%,15,50,14,98,82,0,0,0,100,0,10,0,専用装備 (5-Star),-,暗視装備 (5-Star),4941,370,444,518,592,168
733,上級3,昼戦,275,MG,M1895 CB,100,0,5,950,5%,150%,515,95,38,25,126,0,10,0,100,0,10,0,特殊貫通弾 (5-Star),-,固定銃架 (5-Star),9057,339,407,475,543,169
733,上級3,昼戦,1039,AR,紺野純子,93,0,5,535,20%,185%,15,75,54,47,62,0,1,0,100,0,10,0,暗視装備 (5-Star),-,専用装備 (5-Star),3884,339,407,475,543,170
733,上級3,昼戦,1019,SMG,ドロシー・ヘイズ,100,0,5,880,5%,150%,8,52,16,92,79,0,0,0,100,0,10,0,-,専用装備 (5-Star),暗視装備 (5-Star),4503,337,405,472,540,171
733,上級3,昼戦,345,MG,MG338,100,0,5,870,5%,150%,515,110,38,28,120,0,9,0,100,0,10,0,特殊貫通弾 (5-Star),-,固定銃架 (5-Star),8897,333,400,467,533,172
733,上級3,昼戦,127,SMG,79式,100,0,5,970,5%,150%,15,59,13,74,84,0,0,0,100,0,10,0,-,専用装備 (5-Star),暗視装備 (5-Star),4434,332,399,465,532,173
733,上級3,昼戦,276,MG,Kord,100,0,5,990,5%,150%,515,115,34,23,105,0,9,0,100,0,10,0,特殊貫通弾 (5-Star),-,固定銃架 (5-Star),8628,323,388,452,517,174
733,上級3,昼戦,27,SMG,スコーピオン,100,0,5,795,5%,150%,8,46,14,88,91,0,0,0,100,0,10,0,-,専用装備 (5-Star),暗視装備 (5-Star),4014,301,361,421,481,175
733,上級3,昼戦,12,HG,C96,70,0,4,280,20%,150%,15,26,32,48,56,0,0,0,100,0,1,0,暗視装備 (5-Star),-,-,1357,271,325,379,434,176
733,上級3,昼戦,9,HG,P38,63,0,3,162,20%,150%,15,24,35,58,50,0,0,0,100,0,1,0,暗視装備 (5-Star),-,-,902,180,216,252,288,177
733,上級3,昼戦,167,HG,Gr HK45,30,0,3,129,20%,150%,15,21,25,34,43,0,0,0,100,0,1,0,-,-,-,658,131,157,184,210,178
733,上級3,昼戦,342,AR,KH2002,66,0,3,330,20%,150%,15,44,38,29,70,0,0,0,100,0,1,0,暗視装備 (5-Star),-,-,1507,131,158,184,210,179
733,上級3,昼戦,14,HG,アストラ,30,0,3,156,20%,150%,15,20,19,29,40,0,0,0,100,0,1,0,-,-,-,643,128,154,180,205,180
733,上級3,昼戦,44,RF,SV-98,35,0,3,171,40%,150%,15,76,34,14,29,0,0,0,100,0,1,0,-,-,-,957,107,129,150,172,181
733,上級3,昼戦,145,RF,OTs-44,30,0,3,156,40%,150%,15,88,28,14,25,0,0,0,100,0,1,0,-,-,-,893,100,120,140,160,182
733,上級3,昼戦,181,AR,T91,30,0,3,240,20%,150%,15,31,19,19,59,0,0,0,100,0,10,0,-,-,-,1084,94,113,132,151,183
733,上級3,昼戦,287,AR,SIG-556,30,0,3,237,20%,150%,15,31,19,19,59,0,0,0,100,0,10,0,-,-,-,1080,94,113,132,151,184
733,上級3,昼戦,365,AR,SCR,30,0,3,216,20%,150%,15,29,23,21,59,0,0,0,100,0,10,0,-,-,-,1075,94,112,131,150,185
733,上級3,昼戦,216,AR,XM8,30,0,3,210,20%,150%,15,29,19,18,62,0,0,0,100,0,1,0,-,-,-,848,74,89,103,118,186
733,上級3,昼戦,286,SMG,K-PDW,30,0,3,351,5%,150%,15,20,7,30,64,0,0,0,100,0,1,0,-,-,-,948,71,85,99,113,187
733,上級3,昼戦,355,SMG,ビグネロン M2,30,0,3,342,5%,150%,15,18,7,31,67,0,0,0,100,0,1,0,-,-,-,938,70,84,98,112,188
733,上級3,昼戦,232,HG,MP-448,11,0,2,70,20%,150%,15,12,15,23,42,0,0,0,100,0,1,0,-,-,-,325,65,78,91,104,189
733,上級3,昼戦,1026,MG,クラエス,62,0,1,127,55%,150%,515,72,30,26,115,0,8,0,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),-,1532,57,68,80,91,190
733,上級3,昼戦,284,RF,Zas M76,11,0,2,94,40%,150%,15,50,18,10,27,0,0,0,100,0,1,0,-,-,-,423,57,68,79,91,191
733,上級3,昼戦,158,SG,KS-23,11,0,2,304,40%,150%,15,20,3,3,19,5,3,0,66,0,1,0,-,-,-,571,57,68,79,91,192
733,上級3,昼戦,325,SG,PM5,11,0,2,262,40%,150%,15,17,4,5,21,4,5,0,100,0,1,0,-,-,-,542,54,65,75,86,193
733,上級3,昼戦,247,RF,K31,11,0,2,86,40%,150%,15,57,18,10,28,0,0,0,100,0,1,0,-,-,-,447,50,60,70,80,194
733,上級3,昼戦,128,RF,M99,11,0,2,98,40%,150%,15,63,17,7,23,0,0,0,69,0,1,0,-,-,-,437,49,58,68,78,195
733,上級3,昼戦,308,RF,C14,11,0,2,102,40%,150%,15,59,18,8,23,0,0,0,100,0,1,0,-,-,-,426,47,57,67,76,196
733,上級3,昼戦,59,SMG,AK-74U,11,0,2,214,5%,150%,15,18,5,17,62,0,0,0,100,0,10,0,-,-,-,628,47,56,65,75,197
733,上級3,昼戦,333,SMG,VP1915,11,0,2,224,5%,150%,15,13,4,17,68,0,0,0,100,0,10,0,-,-,-,626,46,56,65,75,198
733,上級3,昼戦,113,HG,セルジュコフ,14,0,1,40,20%,150%,15,16,16,18,43,0,0,0,100,0,1,0,-,-,-,175,42,50,58,67,199
733,上級3,昼戦,1035,HG,山田たえ,1,0,1,47,20%,150%,15,10,6,9,36,0,1,0,50,0,10,0,-,-,-,211,42,50,59,67,200
733,上級3,昼戦,375,HG,コルトウォーカー,1,0,1,30,20%,150%,15,14,9,15,38,0,0,0,100,0,10,0,-,-,-,206,41,49,57,65,201
733,上級3,昼戦,227,AR,A-91,11,0,2,124,20%,150%,15,25,13,10,54,0,0,0,100,0,1,0,-,-,-,437,38,45,53,61,202
733,上級3,昼戦,140,HG,PSM,25,0,1,35,20%,150%,15,12,23,37,48,0,0,0,72,0,1,0,-,-,-,189,37,45,52,60,203
733,上級3,昼戦,336,SMG,PPD-40,11,0,2,204,5%,150%,15,13,5,18,64,0,0,0,100,0,1,0,-,-,-,486,36,43,51,58,204
733,上級3,昼戦,314,AR,StG-940,11,0,2,122,20%,150%,15,24,12,11,50,0,0,0,100,0,1,0,-,-,-,412,36,43,50,57,205
733,上級3,昼戦,267,SMG,MP41,11,0,2,214,5%,150%,15,14,5,15,55,0,0,0,100,0,1,0,-,-,-,472,35,42,49,56,206
733,上級3,昼戦,328,SMG,AR-57,11,0,2,202,5%,150%,15,12,4,17,67,0,0,0,50,0,1,0,-,-,-,470,35,42,49,56,207
733,上級3,昼戦,364,SMG,MPK,11,0,2,204,5%,150%,15,13,4,16,55,0,0,0,64,0,1,0,-,-,-,463,34,41,48,55,208
733,上級3,昼戦,120,AR,ARX-160,11,0,2,110,20%,150%,15,22,11,11,53,0,0,0,74,0,1,0,-,-,-,390,34,40,47,54,209
733,上級3,昼戦,291,SMG,43M,11,0,2,204,5%,150%,15,14,5,13,63,0,0,0,100,0,1,0,-,-,-,453,33,40,47,54,210
733,上級3,昼戦,210,HG,CZ52,11,0,1,42,20%,150%,15,16,13,16,38,0,0,0,100,0,1,0,-,-,-,167,33,40,46,53,211
733,上級3,昼戦,23,SMG,PP-90,11,0,2,176,5%,150%,15,11,4,19,69,0,0,0,74,0,1,0,-,-,-,443,33,39,46,53,212
733,上級3,昼戦,116,SMG,Z-62,11,0,2,186,5%,150%,15,12,4,17,55,0,0,0,66,0,1,0,-,-,-,435,32,39,45,52,213
733,上級3,昼戦,180,RF,PzB39,31,0,1,55,40%,150%,15,80,27,13,25,0,0,0,66,0,1,0,-,-,-,288,32,38,45,51,214
733,上級3,昼戦,42,RF,PTRD,23,0,1,57,40%,150%,15,82,26,11,21,0,0,0,100,0,1,0,-,-,-,267,30,36,42,48,215
733,上級3,昼戦,322,HG,QSB-91,4,0,1,36,20%,150%,15,15,11,12,37,0,0,0,100,0,1,0,-,-,-,150,30,36,42,48,216
733,上級3,昼戦,186,HG,P226,2,0,1,37,20%,150%,15,13,10,11,43,0,0,0,100,0,1,0,-,-,-,149,29,35,41,47,217
733,上級3,昼戦,310,HG,Rex Zero 1,1,0,1,35,20%,150%,15,13,9,11,42,0,0,0,100,0,1,0,-,-,-,148,29,35,41,47,218
733,上級3,昼戦,346,HG,CZ100,1,0,1,37,20%,150%,15,12,8,12,40,0,0,0,100,0,1,0,-,-,-,147,29,35,41,47,219
733,上級3,昼戦,332,HG,デリンジャー,1,0,1,35,20%,150%,15,12,9,13,35,0,0,0,100,0,1,0,-,-,-,145,29,34,40,46,220
733,上級3,昼戦,309,HG,WKp,1,0,1,40,20%,150%,15,15,7,9,29,0,0,0,100,0,1,0,-,-,-,140,28,33,39,44,221
733,上級3,昼戦,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,0,100,0,10,0,-,-,-,243,27,32,38,43,222
733,上級3,昼戦,377,RF,SCAR-H,1,0,1,43,40%,150%,15,41,12,5,27,0,0,0,100,0,10,0,-,-,-,241,27,32,37,43,223
733,上級3,昼戦,1037,RF,源さくら,1,0,1,44,40%,150%,15,44,9,4,23,0,1,0,50,0,10,0,-,-,-,228,25,30,35,41,224
733,上級3,昼戦,297,AR,FI M82,31,0,1,74,20%,150%,15,30,19,19,58,0,0,0,100,0,1,0,-,-,-,287,25,30,35,40,225
733,上級3,昼戦,278,SG,Six12,2,0,1,123,40%,150%,15,15,4,4,22,3,4,0,100,0,1,0,-,-,-,248,24,29,34,39,226
733,上級3,昼戦,190,SG,NS2000,1,0,1,127,40%,150%,15,14,3,3,19,3,5,0,100,0,1,0,-,-,-,242,24,29,33,38,227
733,上級3,昼戦,152,SG,M1897,1,0,1,127,40%,150%,15,15,3,3,18,3,4,0,100,0,1,0,-,-,-,242,24,29,33,38,228
733,上級3,昼戦,299,SG,HSM10,1,0,1,124,40%,150%,15,14,3,3,19,3,4,0,100,0,1,0,-,-,-,238,23,28,33,38,229
733,上級3,昼戦,353,SG,MAG-7,1,0,1,121,40%,150%,15,18,3,3,18,3,5,0,100,0,1,0,-,-,-,241,24,28,33,38,230
733,上級3,昼戦,321,SG,TS12,1,0,1,121,40%,150%,15,14,3,3,21,3,3,0,100,0,1,0,-,-,-,236,23,28,33,37,231
733,上級3,昼戦,211,RF,SRS,1,0,1,44,40%,150%,15,49,11,5,23,0,0,0,100,0,1,0,-,-,-,181,20,24,28,32,232
733,上級3,昼戦,222,RF,TAC-50,1,0,1,44,40%,150%,15,55,11,5,21,0,0,0,100,0,1,0,-,-,-,181,20,24,28,32,233
733,上級3,昼戦,184,RF,T-5000,1,0,1,45,40%,150%,15,49,12,5,24,0,0,0,100,0,1,0,-,-,-,183,20,24,28,32,234
733,上級3,昼戦,192,RF,JS05,1,0,1,45,40%,150%,15,55,11,5,20,0,0,0,100,0,1,0,-,-,-,180,20,24,28,32,235
733,上級3,昼戦,1030,SMG,邪神ちゃん,1,0,1,102,5%,150%,15,9,2,9,54,0,0,0,64,0,10,0,-,-,-,267,20,24,28,32,236
733,上級3,昼戦,200,RF,XM3,1,0,1,41,40%,150%,15,48,12,5,23,0,0,0,100,0,2,0,-,-,-,182,20,24,28,32,237
733,上級3,昼戦,378,AR,SCAR-L,1,0,1,55,20%,150%,15,19,6,7,49,0,0,0,100,0,10,0,-,-,-,231,20,24,28,32,238
733,上級3,昼戦,1038,AR,水野愛,1,0,1,58,20%,150%,15,20,7,5,45,0,1,0,50,0,10,0,-,-,-,233,20,24,28,32,239
733,上級3,昼戦,268,RF,T-CMS,1,0,1,44,40%,150%,15,48,11,5,25,0,0,0,100,0,1,0,-,-,-,177,19,23,27,31,240
733,上級3,昼戦,226,RF,Mk 12,1,0,1,41,40%,150%,15,38,11,5,31,0,0,0,100,0,1,0,-,-,-,177,19,23,27,31,241
733,上級3,昼戦,305,RF,タブク,1,0,1,42,40%,150%,15,44,11,6,26,0,0,0,100,0,1,0,-,-,-,177,19,23,27,31,242
733,上級3,昼戦,255,RF,スカウト,1,0,1,45,40%,150%,15,46,11,6,24,0,0,0,100,0,1,0,-,-,-,175,19,23,27,31,243
733,上級3,昼戦,38,RF,M21,1,0,1,47,40%,150%,15,45,10,4,24,0,0,0,68,0,1,0,-,-,-,171,19,23,26,30,244
733,上級3,昼戦,230,RF,OBR,1,0,1,41,40%,150%,15,45,11,5,25,0,0,0,100,0,1,0,-,-,-,171,19,23,26,30,245
733,上級3,昼戦,241,RF,RT-20,1,0,1,45,40%,150%,15,59,11,5,18,0,0,0,100,0,1,0,-,-,-,171,19,23,26,30,246
733,上級3,昼戦,320,RF,GM6 Lynx,1,0,1,42,40%,150%,15,51,10,4,23,0,0,0,66,0,1,0,-,-,-,169,19,22,26,30,247
733,上級3,昼戦,1036,SMG,星川リリィ,1,0,1,88,5%,150%,15,10,2,11,68,0,1,0,50,0,10,0,-,-,-,258,19,23,27,30,248
733,上級3,昼戦,35,RF,M1A1,1,0,1,42,40%,150%,15,35,10,6,26,0,0,0,61,0,1,0,-,-,-,162,18,21,25,29,249
733,上級3,昼戦,147,RF,SSG 69,1,0,1,40,40%,150%,15,47,10,5,20,0,0,0,66,0,1,0,-,-,-,159,17,21,25,28,250
733,上級3,昼戦,41,RF,SKS,1,0,1,47,40%,150%,15,39,8,5,24,0,0,0,50,0,1,0,-,-,-,157,17,21,24,28,251
733,上級3,昼戦,289,AR,R5,1,0,1,62,20%,150%,15,21,8,7,51,0,0,0,100,0,1,0,-,-,-,191,16,20,23,26,252
733,上級3,昼戦,144,SMG,MT-9,1,0,1,102,5%,150%,15,11,3,10,63,0,0,0,100,0,1,0,-,-,-,210,15,18,22,25,253
733,上級3,昼戦,102,SMG,UMP40,1,0,1,90,5%,150%,15,11,3,11,59,0,0,0,100,0,1,0,-,-,-,201,15,18,21,24,254
733,上級3,昼戦,218,SMG,T77,1,0,1,93,5%,150%,15,11,3,11,66,0,0,0,100,0,1,0,-,-,-,203,15,18,21,24,255
