地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,修理,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
733,上級3,昼戦,90,HG,FF FNP9,100,0,5,300,50%,150%,8,45,76,108,61,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3100,620,744,868,992,358
733,上級3,昼戦,139,HG,ブレン・テン,100,0,5,350,50%,150%,8,48,74,87,58,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3100,620,744,868,992,359
733,上級3,昼戦,40,RF,SVT-38,100,0,5,420,88%,175%,195,131,65,38,34,0,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5475,615,739,862,985,360
733,上級3,昼戦,20065,AR,416 Mod,120,3,5,620,45%,160%,15,111,68,70,79,0,0,0,100,0,10,10,専用装備 (5-Star),高速弾 (5-Star),専用装備 (5-Star),7016,613,736,859,982,361
733,上級3,昼戦,174,RF,81式カービン,100,0,5,375,88%,175%,195,130,83,44,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5458,614,736,859,982,362
733,上級3,昼戦,241,RF,RT-20,100,0,5,450,88%,175%,195,166,82,30,27,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5436,611,733,856,978,363
733,上級3,昼戦,147,RF,SSG 69,100,0,5,400,88%,175%,195,137,87,41,30,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5401,607,729,850,972,364
733,上級3,昼戦,182,RF,wz.29,100,0,5,485,88%,175%,195,125,72,37,32,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5363,603,724,844,965,365
733,上級3,昼戦,347,SMG,SR2,100,0,5,1040,5%,100%,195,50,46,72,116,0,0,0,150,1,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),8029,602,722,843,963,366
733,上級3,昼戦,20171,AR,リベロール Mod,120,3,5,595,20%,100%,15,121,86,49,93,0,0,0,200,1,10,10,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),6844,598,718,838,958,367
733,上級3,昼戦,40,RF,SVT-38,100,0,5,420,88%,175%,195,126,62,36,34,0,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5299,596,715,834,953,368
733,上級3,昼戦,20057,AR,ST AR-15 Mod,120,3,5,540,68%,180%,15,108,74,60,68,0,0,0,200,1,10,10,オプティカル (5-Star),専用装備 (5-Star),専用装備 (5-Star),6781,593,712,830,949,369
733,上級3,昼戦,20056,AR,M4 SOPMOD II Mod,120,3,5,565,78%,150%,15,110,68,49,77,0,0,0,100,0,10,10,オプティカル (5-Star),専用装備 (5-Star),高速弾 (5-Star),6755,591,709,827,945,370
733,上級3,昼戦,213,SMG,C-MS,100,0,5,925,5%,100%,195,51,47,83,111,0,0,0,150,1,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),7850,588,706,824,942,371
733,上級3,昼戦,347,SMG,SR2,100,0,5,1040,5%,100%,195,48,45,69,116,0,0,0,100,0,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),7840,588,705,823,940,372
733,上級3,昼戦,182,RF,wz.29,100,0,5,485,88%,175%,195,119,69,35,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5179,582,699,815,932,373
733,上級3,昼戦,41,RF,SKS,100,0,5,465,88%,175%,195,110,65,38,34,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5121,576,691,806,921,374
733,上級3,昼戦,88,MG,MG3,100,0,5,990,35%,150%,515,69,39,22,125,0,40,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),15366,576,691,806,921,375
733,上級3,昼戦,213,SMG,C-MS,100,0,5,925,5%,100%,195,49,46,79,111,0,0,0,100,0,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),7650,573,688,803,918,376
733,上級3,昼戦,20171,AR,リベロール Mod,120,3,5,595,20%,100%,15,115,81,45,93,0,0,0,100,0,10,10,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),6505,569,683,796,910,377
733,上級3,昼戦,20057,AR,ST AR-15 Mod,120,3,5,540,68%,180%,15,103,68,55,68,0,0,0,100,0,10,10,オプティカル (5-Star),専用装備 (5-Star),専用装備 (5-Star),6422,561,674,786,899,378
733,上級3,昼戦,88,MG,MG3,100,0,5,990,35%,150%,515,65,38,21,125,0,40,0,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),14996,562,674,787,899,379
733,上級3,昼戦,54,AR,M16A1,100,0,5,605,20%,150%,15,72,31,57,65,31,0,0,150,1,10,0,高速弾 (5-Star),防弾ベスト (5-Star),専用装備 (5-Star),6393,559,671,783,895,380
733,上級3,昼戦,41,RF,SKS,100,0,5,465,88%,175%,195,105,62,36,34,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),4949,556,668,779,890,381
733,上級3,昼戦,138,AR,6P62,100,0,5,605,20%,100%,195,91,71,37,78,0,0,0,150,1,10,0,ドットサイト (5-Star),徹甲弾 (5-Star),チップ (5-Star),6357,556,667,778,889,382
733,上級3,昼戦,20060,AR,AS Val Mod,120,3,5,680,20%,100%,15,97,73,59,97,0,0,0,200,1,10,10,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6341,554,665,776,887,383
733,上級3,昼戦,62,AR,Gr G41,100,0,5,635,68%,150%,15,100,63,64,77,0,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6306,551,662,772,882,384
733,上級3,昼戦,206,AR,AK-12,100,0,5,550,20%,100%,15,105,83,58,99,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6300,551,661,771,882,385
733,上級3,昼戦,20064,AR,Gr G36 Mod,120,3,5,650,20%,100%,15,102,70,52,97,0,0,0,200,1,10,10,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6297,550,661,771,881,386
733,上級3,昼戦,378,AR,SCAR-L,100,0,5,550,20%,100%,15,101,83,58,102,0,0,0,150,1,10,0,ドットサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6269,548,658,767,877,387
733,上級3,昼戦,356,AR,A-545,100,0,5,550,20%,100%,15,104,73,54,103,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6248,546,656,765,874,388
733,上級3,昼戦,1032,AR,メデューサ,100,0,5,605,30%,100%,15,110,77,52,94,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),6236,545,654,763,873,389
733,上級3,昼戦,118,AR,9A-91,100,0,5,580,68%,150%,15,82,54,55,103,0,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6234,545,654,763,872,390
733,上級3,昼戦,205,AR,AN-94,100,0,5,580,20%,100%,15,104,88,53,97,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6225,544,653,762,871,391
733,上級3,昼戦,1027,AR,アンジェリカ,100,0,5,605,78%,150%,15,96,63,71,75,0,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6227,544,653,762,871,392
733,上級3,昼戦,54,AR,M16A1,100,0,5,605,20%,150%,15,70,29,55,65,31,0,0,100,0,10,0,高速弾 (5-Star),防弾ベスト (5-Star),専用装備 (5-Star),6219,544,652,761,870,393
733,上級3,昼戦,318,AR,VHS,100,0,5,580,20%,100%,15,106,74,52,99,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6210,543,652,760,869,394
733,上級3,昼戦,138,AR,6P62,100,0,5,605,20%,100%,195,88,69,35,78,0,0,0,100,0,10,0,ドットサイト (5-Star),徹甲弾 (5-Star),チップ (5-Star),6205,542,651,760,868,395
733,上級3,昼戦,293,AR,AK-15,100,0,5,550,20%,100%,15,99,88,57,101,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6186,541,649,757,866,396
733,上級3,昼戦,20061,AR,StG44 Mod,120,3,5,650,20%,100%,15,106,88,44,90,0,0,0,200,1,10,10,ドットサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6159,538,646,754,862,397
733,上級3,昼戦,20075,MG,M1918 Mod,120,3,5,805,35%,150%,515,115,70,40,108,0,14,0,200,1,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),14379,539,647,754,862,398
733,上級3,昼戦,62,AR,Gr G41,100,0,5,635,68%,150%,15,98,61,62,77,0,0,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6163,539,647,754,862,399
733,上級3,昼戦,306,AR,AK-Alfa,100,0,5,580,20%,100%,15,105,73,58,96,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6123,535,642,750,857,400
733,上級3,昼戦,313,AR,S-ACR,100,0,5,620,20%,100%,15,94,64,47,112,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6107,534,641,748,854,401
733,上級3,昼戦,206,AR,AK-12,100,0,5,550,20%,100%,15,102,80,55,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6107,534,641,748,854,402
733,上級3,昼戦,243,AR,64式自,100,0,5,625,20%,100%,15,109,69,56,88,0,0,0,150,1,10,0,SFライト (5-Star),高速弾 (5-Star),チップ (5-Star),6095,533,639,746,853,403
733,上級3,昼戦,73,AR,AUG,100,0,5,605,30%,100%,15,104,77,51,96,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6087,532,639,745,852,404
733,上級3,昼戦,20081,MG,LWMMG Mod,120,3,5,890,35%,150%,515,121,66,26,87,0,15,0,200,1,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),14205,532,639,745,852,405
733,上級3,昼戦,338,AR,SIG MCX,100,0,5,580,20%,100%,15,97,77,51,104,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6088,532,639,745,852,406
733,上級3,昼戦,378,AR,SCAR-L,100,0,5,550,20%,100%,15,98,81,55,102,0,0,0,100,0,10,0,ドットサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6085,532,638,745,851,407
733,上級3,昼戦,289,AR,R5,100,0,5,620,20%,100%,15,104,74,48,97,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6077,531,638,744,850,408
733,上級3,昼戦,290,AR,89式,100,0,5,605,20%,100%,15,95,83,50,103,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6076,531,637,744,850,409
733,上級3,昼戦,274,AR,ACR,100,0,5,580,30%,100%,15,103,74,53,98,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6071,531,637,743,849,410
733,上級3,昼戦,365,AR,SCR,100,0,5,550,20%,100%,15,100,75,59,100,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6068,530,637,743,849,411
733,上級3,昼戦,118,AR,9A-91,100,0,5,580,68%,150%,15,80,52,53,103,0,0,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6060,530,636,742,848,412
733,上級3,昼戦,356,AR,A-545,100,0,5,550,20%,100%,15,101,70,52,103,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6060,530,636,742,848,413
733,上級3,昼戦,1032,AR,メデューサ,100,0,5,605,30%,100%,15,107,74,50,94,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),6059,530,636,742,848,414
733,上級3,昼戦,20032,SMG,Micro Uzi Mod,120,3,5,885,5%,100%,8,70,51,96,128,0,0,0,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),7066,529,635,741,847,415
733,上級3,昼戦,205,AR,AN-94,100,0,5,580,20%,100%,15,101,85,51,97,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6050,529,635,741,847,416
733,上級3,昼戦,342,AR,KH2002,100,0,5,660,20%,100%,15,102,71,43,99,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6045,528,634,740,846,417
733,上級3,昼戦,20060,AR,AS Val Mod,120,3,5,680,20%,100%,15,93,68,54,97,0,0,0,100,0,10,10,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6044,528,634,740,846,418
733,上級3,昼戦,20104,SMG,Gr G36c Mod,120,3,5,1085,5%,150%,8,55,47,122,84,0,0,0,200,1,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),7041,528,633,739,844,419
733,上級3,昼戦,20143,SMG,RO635 Mod,120,3,5,1040,5%,100%,8,64,48,89,121,0,0,0,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),7037,527,633,738,844,420
733,上級3,昼戦,1027,AR,アンジェリカ,100,0,5,605,78%,150%,15,93,60,69,75,0,0,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6031,527,633,738,844,421
733,上級3,昼戦,318,AR,VHS,100,0,5,580,20%,100%,15,103,71,50,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6026,527,632,738,843,422
733,上級3,昼戦,72,AR,TAR-21,100,0,5,525,68%,150%,15,89,53,69,89,0,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),5993,524,629,734,839,423
733,上級3,昼戦,236,AR,K11,100,0,5,675,20%,100%,15,102,74,41,97,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5999,524,629,734,839,424
733,上級3,昼戦,293,AR,AK-15,100,0,5,550,20%,100%,15,96,85,54,101,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5994,524,629,734,839,425
733,上級3,昼戦,20101,SMG,UMP9 Mod,120,3,5,905,5%,100%,8,74,36,112,112,0,0,0,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6976,523,627,732,837,426
733,上級3,昼戦,20064,AR,Gr G36 Mod,120,3,5,650,20%,100%,15,89,81,48,100,0,0,0,100,0,10,10,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5984,523,628,733,837,427
733,上級3,昼戦,215,AR,MDR,100,0,5,595,20%,100%,15,97,85,46,100,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5974,522,627,731,836,428
733,上級3,昼戦,20199,MG,80式 Mod,120,3,5,915,35%,150%,515,113,54,27,114,0,15,0,200,1,10,10,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13926,522,626,731,835,429
733,上級3,昼戦,253,MG,ルイス,100,0,5,950,35%,150%,515,113,55,33,111,0,15,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13926,522,626,731,835,430
733,上級3,昼戦,79,MG,FF M249SAW,100,0,5,785,60%,150%,515,87,59,40,134,0,14,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),13904,521,625,729,834,431
733,上級3,昼戦,313,AR,S-ACR,100,0,5,620,20%,100%,15,92,62,45,112,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5959,521,625,729,834,432
733,上級3,昼戦,20071,AR,ガリル Mod,120,3,5,635,20%,100%,15,98,87,51,90,0,0,0,200,1,10,10,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5949,520,624,728,832,433
733,上級3,昼戦,20026,SMG,Gr MP5 Mod,120,3,5,905,5%,150%,8,56,32,155,90,0,0,0,200,1,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6932,519,623,727,831,434
733,上級3,昼戦,338,AR,SIG MCX,100,0,5,580,20%,100%,15,95,74,49,104,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5941,519,623,727,831,435
733,上級3,昼戦,214,AR,ADS,100,0,5,605,20%,100%,15,98,74,50,99,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5933,519,622,726,830,436
733,上級3,昼戦,306,AR,AK-Alfa,100,0,5,580,20%,100%,15,102,70,55,96,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5929,518,622,726,830,437
733,上級3,昼戦,243,AR,64式自,100,0,5,625,20%,100%,15,106,66,54,88,0,0,0,100,0,10,0,SFライト (5-Star),高速弾 (5-Star),チップ (5-Star),5923,518,621,725,829,438
733,上級3,昼戦,172,AR,Am RFB,100,0,5,525,78%,118%,15,111,75,54,79,0,0,0,150,1,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5921,518,621,725,828,439
733,上級3,昼戦,194,AR,K2,100,0,5,635,20%,100%,15,98,71,47,99,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5910,517,620,723,827,440
733,上級3,昼戦,73,AR,AUG,100,0,5,605,30%,100%,15,101,74,49,96,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5909,517,620,723,827,441
733,上級3,昼戦,290,AR,89式,100,0,5,605,20%,100%,15,92,81,48,103,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5903,516,619,723,826,442
733,上級3,昼戦,289,AR,R5,100,0,5,620,20%,100%,15,101,71,46,97,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5896,515,619,722,825,443
733,上級3,昼戦,274,AR,ACR,100,0,5,580,30%,100%,15,100,71,51,98,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5890,515,618,721,824,444
733,上級3,昼戦,20075,MG,M1918 Mod,120,3,5,805,35%,150%,515,105,66,36,108,0,14,0,100,0,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),専用装備 (5-Star),13716,514,617,720,822,445
733,上級3,昼戦,365,AR,SCR,100,0,5,550,20%,100%,15,97,72,56,100,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5873,513,616,719,822,446
733,上級3,昼戦,20089,MG,ブレン Mod,120,3,5,890,35%,150%,515,117,70,32,98,0,13,0,200,1,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13690,513,616,718,821,447
733,上級3,昼戦,340,AR,TKB-408,100,0,5,580,20%,100%,15,96,87,53,96,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5868,513,616,718,821,448
733,上級3,昼戦,1038,AR,水野愛,100,0,5,580,20%,100%,15,102,93,48,91,0,1,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),5862,512,615,718,820,449
733,上級3,昼戦,196,AR,Zas M21,100,0,5,605,20%,100%,15,96,83,46,98,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5857,512,614,717,819,450
733,上級3,昼戦,342,AR,KH2002,100,0,5,660,20%,100%,15,99,68,41,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5857,512,614,717,819,451
733,上級3,昼戦,106,AR,FAL,100,0,5,660,20%,100%,15,98,78,42,96,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5846,511,613,716,818,452
733,上級3,昼戦,181,AR,T91,100,0,5,620,20%,100%,15,92,79,51,100,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5849,511,614,716,818,453
733,上級3,昼戦,20063,AR,Gr G3 Mod,120,3,5,565,20%,100%,15,102,94,46,88,0,0,0,200,1,10,10,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5838,510,612,715,817,454
733,上級3,昼戦,72,AR,TAR-21,100,0,5,525,68%,150%,15,87,51,67,89,0,0,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),5838,510,612,715,817,455
733,上級3,昼戦,20061,AR,StG44 Mod,120,3,5,650,20%,100%,15,100,83,40,90,0,0,0,100,0,10,10,ドットサイト (5-Star),専用装備 (5-Star),チップ (5-Star),5832,510,612,714,816,456
733,上級3,昼戦,20081,MG,LWMMG Mod,120,3,5,890,35%,150%,515,111,63,24,87,0,15,0,100,0,10,10,特殊貫通弾 (5-Star),専用装備 (5-Star),アサルトパック (5-Star),13615,510,612,714,816,457
733,上級3,昼戦,263,MG,Gr MG36,100,0,5,910,35%,150%,515,94,58,38,124,0,15,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13567,508,610,712,814,458
733,上級3,昼戦,287,AR,SIG-556,100,0,5,605,20%,100%,15,92,81,50,100,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5821,509,611,713,814,459
733,上級3,昼戦,1021,MG,アルマ・アルマス,100,0,5,975,35%,150%,515,104,55,24,124,0,15,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),13579,509,611,712,814,460
733,上級3,昼戦,1039,AR,紺野純子,100,0,5,550,68%,185%,15,101,60,52,64,0,1,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),5821,509,611,713,814,461
733,上級3,昼戦,79,MG,FF M249SAW,100,0,5,785,60%,150%,515,83,57,38,134,0,14,0,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),13572,508,610,712,814,462
733,上級3,昼戦,236,AR,K11,100,0,5,675,20%,100%,15,99,71,39,97,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5815,508,610,712,814,463
733,上級3,昼戦,292,MG,RPK-16,100,0,5,825,35%,150%,515,94,61,38,124,0,15,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13563,508,610,712,813,464
733,上級3,昼戦,20032,SMG,Micro Uzi Mod,120,3,5,885,5%,100%,8,68,50,88,128,0,0,0,100,0,10,10,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6776,508,609,711,813,465
733,上級3,昼戦,253,MG,ルイス,100,0,5,950,35%,150%,515,108,53,31,111,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13551,508,609,711,813,466
733,上級3,昼戦,119,AR,OTs-14,100,0,5,550,20%,100%,15,97,74,60,96,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5800,507,609,710,812,467
733,上級3,昼戦,129,AR,95式,100,0,5,580,20%,100%,15,104,72,51,92,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5804,507,609,710,812,468
733,上級3,昼戦,130,AR,97式,100,0,5,580,20%,100%,15,95,87,51,96,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5800,507,609,710,812,469
733,上級3,昼戦,1029,AR,エージェント416,100,0,5,605,20%,100%,15,92,81,49,100,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5805,507,609,711,812,470
733,上級3,昼戦,215,AR,MDR,100,0,5,595,20%,100%,15,94,83,44,100,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5805,507,609,711,812,471
733,上級3,昼戦,66,AR,56-1式,100,0,5,690,68%,144%,15,94,39,39,94,0,0,0,150,1,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5796,507,608,710,811,472
733,上級3,昼戦,214,AR,ADS,100,0,5,605,20%,100%,15,96,71,48,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5789,506,607,709,810,473
733,上級3,昼戦,173,MG,PKP,100,0,5,825,35%,150%,515,105,55,30,122,0,15,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13491,505,607,708,809,474
733,上級3,昼戦,193,AR,T65,100,0,5,620,20%,100%,15,95,79,44,100,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5773,505,606,707,808,475
733,上級3,昼戦,185,MG,Ameli,100,0,5,705,35%,150%,515,100,59,47,144,0,14,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),専用装備 (5-Star),13439,503,604,705,806,476
733,上級3,昼戦,288,AR,CR-21,100,0,5,550,20%,100%,15,96,72,48,102,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5758,503,604,705,806,477
733,上級3,昼戦,194,AR,K2,100,0,5,635,20%,100%,15,96,68,45,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5763,504,605,705,806,478
733,上級3,昼戦,208,MG,HMG21,100,0,5,845,35%,150%,515,102,52,35,130,0,15,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13428,503,604,704,805,479
733,上級3,昼戦,172,AR,Am RFB,100,0,5,525,78%,118%,15,108,72,52,79,0,0,0,100,0,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5753,503,604,704,805,480
733,上級3,昼戦,20104,SMG,Gr G36c Mod,120,3,5,1085,5%,150%,8,51,45,115,84,0,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6707,503,603,704,804,481
733,上級3,昼戦,20143,SMG,RO635 Mod,120,3,5,1040,5%,150%,8,40,46,126,96,0,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6699,502,602,703,803,482
733,上級3,昼戦,175,AR,ART556,100,0,5,580,20%,100%,15,102,73,54,90,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5710,499,599,699,799,483
733,上級3,昼戦,238,MG,88式,100,0,5,825,35%,150%,515,95,57,37,121,0,15,0,150,1,10,0,特殊貫通弾 (5-Star),レッドサイト (5-Star),アサルトパック (5-Star),13331,499,599,699,799,484
733,上級3,昼戦,20026,SMG,Gr MP5 Mod,120,3,5,905,5%,150%,8,53,30,148,90,0,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6648,498,598,698,797,485
