Datetime,ProduceType,InputLevel,SpendResource,Type,ID,Name,Rank
2022-03-07 00:38:26,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 00:38:26,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,233,#1プロセッサ,★★★★
2022-03-07 00:38:26,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 00:38:26,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 07:35:40,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 07:35:40,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 07:35:40,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,233,#1プロセッサ,★★★★
2022-03-07 07:35:40,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 07:35:40,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 07:35:40,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,233,#1プロセッサ,★★★★
2022-03-07 07:35:40,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,233,#1プロセッサ,★★★★
2022-03-07 07:35:40,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 11:38:43,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,65,AC3サイレンサー,★★★★
2022-03-07 11:38:43,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,43,Type2防弾ベスト,★★★★
2022-03-07 11:38:43,EQUIP,NORMAL,210/210/50/110,RMR,223,RMT T2レッドサイト,★★★★
2022-03-07 11:38:43,EQUIP,NORMAL,210/210/50/110,RMR,223,RMT T2レッドサイト,★★★★
2022-03-07 11:38:43,EQUIP,NORMAL,210/210/50/110,TEXO,37,IOP T1外骨格,★★
2022-03-07 11:38:43,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 11:38:43,EQUIP,NORMAL,210/210/50/110,SLUGSHELL,79,WADスラッグ弾,★★★★
2022-03-07 11:38:43,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,74,#0バックショット,★★★
2022-03-07 15:30:42,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,75,#00バックショット,★★★★
2022-03-07 15:30:42,EQUIP,NORMAL,210/210/50/110,HP,72,ILMホローポイント弾,★★★★★
2022-03-07 15:30:42,EQUIP,NORMAL,210/210/50/110,CLOAK,87,ぼろぼろのマント,★★
2022-03-07 15:30:42,EQUIP,NORMAL,210/210/50/110,RMR,223,RMT T2レッドサイト,★★★★
2022-03-07 15:30:42,EQUIP,NORMAL,210/210/50/110,CLOAK,87,ぼろぼろのマント,★★
2022-03-07 15:30:42,EQUIP,NORMAL,210/210/50/110,NIGHTEQUIP,13,PEQ-2,★★
2022-03-07 15:30:42,EQUIP,NORMAL,210/210/50/110,HP,72,ILMホローポイント弾,★★★★★
2022-03-07 16:45:04,EQUIP,NORMAL,210/210/50/110,AP,17,M61徹甲弾,★★
2022-03-07 16:45:04,EQUIP,NORMAL,210/210/50/110,TEXO,37,IOP T1外骨格,★★
2022-03-07 16:45:04,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,63,AC1サイレンサー,★★
2022-03-07 16:45:04,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-07 16:45:04,EQUIP,NORMAL,210/210/50/110,CLOAK,87,ぼろぼろのマント,★★
2022-03-07 16:45:04,EQUIP,NORMAL,210/210/50/110,HV,30,JSP高速弾,★★★
2022-03-07 16:45:04,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,63,AC1サイレンサー,★★
2022-03-07 16:45:04,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-07 18:53:22,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,233,#1プロセッサ,★★★★
2022-03-07 18:53:22,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 18:53:22,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,233,#1プロセッサ,★★★★
2022-03-07 18:53:22,EQUIP,SPECIAL_OFFER,170/120/50/50,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 18:53:27,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-07 18:53:27,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-07 18:53:27,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-07 18:53:27,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-07 21:47:26,EQUIP,NORMAL,210/210/50/110,SLUGSHELL,77,BKスラッグ弾,★★
2022-03-07 21:47:26,EQUIP,NORMAL,210/210/50/110,AP,18,M993徹甲弾,★★★
2022-03-07 21:47:26,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,63,AC1サイレンサー,★★
2022-03-07 21:47:26,EQUIP,NORMAL,210/210/50/110,HP,70,ILMホローポイント弾,★★★
2022-03-07 21:47:26,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,74,#0バックショット,★★★
2022-03-07 21:47:26,EQUIP,NORMAL,210/210/50/110,AP,19,Mk169M63徹甲弾,★★★★
2022-03-07 21:47:26,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,73,#1バックショット,★★
2022-03-07 21:47:26,EQUIP,NORMAL,210/210/50/110,NIGHTEQUIP,13,PEQ-2,★★
2022-03-07 22:28:23,EQUIP,NORMAL,210/210/50/110,XEXO,55,IOP X1外骨格,★★
2022-03-07 22:28:23,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 22:28:23,EQUIP,NORMAL,210/210/50/110,CHIP,233,#1プロセッサ,★★★★
2022-03-07 22:28:23,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,63,AC1サイレンサー,★★
2022-03-07 22:28:23,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,75,#00バックショット,★★★★
2022-03-07 22:28:23,EQUIP,NORMAL,210/210/50/110,SLUGSHELL,77,BKスラッグ弾,★★
2022-03-07 22:28:23,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-07 23:14:46,EQUIP,NORMAL,210/210/50/110,TEXO,37,IOP T1外骨格,★★
2022-03-07 23:14:46,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 23:14:46,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-07 23:14:46,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-07 23:14:46,EQUIP,NORMAL,210/210/50/110,TEXO,37,IOP T1外骨格,★★
2022-03-07 23:14:46,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 23:14:46,EQUIP,NORMAL,210/210/50/110,TEXO,40,IOP T4外骨格,★★★★★
2022-03-07 23:14:46,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 23:42:39,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-07 23:42:39,EQUIP,NORMAL,210/210/50/110,XEXO,56,IOP X2外骨格,★★★
2022-03-07 23:42:39,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-07 23:42:39,EQUIP,NORMAL,210/210/50/110,CHIP,234,#2プロセッサ,★★★★★
2022-03-07 23:42:39,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-07 23:42:39,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,65,AC3サイレンサー,★★★★
2022-03-07 23:42:39,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,64,AC2サイレンサー,★★★
2022-03-08 00:02:57,GUN,NORMAL,400/100/400/200,SMG,17,M3,★★
2022-03-08 00:02:57,GUN,NORMAL,400/100/400/200,SMG,22,PPS-43,★★★
2022-03-08 00:02:57,GUN,NORMAL,400/100/400/200,RF,52,It BM59,★★
2022-03-08 00:02:57,GUN,NORMAL,400/100/400/200,RF,44,SV-98,★★★
2022-03-08 00:03:30,EQUIP,HEAVY-1,500/500/500/500,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-08 00:03:30,EQUIP,HEAVY-1,500/500/500/500,TEXO,38,IOP T2外骨格,★★★
2022-03-08 00:03:30,EQUIP,HEAVY-1,500/500/500/500,FAIRY,2,激怒妖精,★
2022-03-08 00:03:30,EQUIP,HEAVY-1,500/500/500/500,FAIRY,7,狙撃妖精,★
2022-03-08 00:03:30,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2022-03-08 00:03:30,EQUIP,HEAVY-1,500/500/500/500,CHIP,233,#1プロセッサ,★★★★
2022-03-08 00:03:30,EQUIP,HEAVY-1,500/500/500/500,OPTICAL,2,LRA 2-12x50,★★★
2022-03-08 00:03:30,EQUIP,HEAVY-1,500/500/500/500,RMR,222,RMRレッドサイト,★★★
2022-03-08 05:56:55,EQUIP,NORMAL,210/210/50/110,AP,19,Mk169M63徹甲弾,★★★★
2022-03-08 05:56:55,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-08 05:56:55,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,74,#0バックショット,★★★
2022-03-08 05:56:55,EQUIP,NORMAL,210/210/50/110,CHIP,233,#1プロセッサ,★★★★
2022-03-08 05:56:55,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-08 05:56:55,EQUIP,NORMAL,210/210/50/110,RMR,222,RMRレッドサイト,★★★
2022-03-08 05:56:55,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-08 05:56:55,EQUIP,NORMAL,210/210/50/110,M1022AP,226,M33狙撃弾,★★★★
2022-03-08 09:24:16,EQUIP,NORMAL,210/210/50/110,CLOAK,87,ぼろぼろのマント,★★
2022-03-08 09:24:16,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-08 09:24:16,EQUIP,NORMAL,210/210/50/110,TEXO,37,IOP T1外骨格,★★
2022-03-08 09:24:16,EQUIP,NORMAL,210/210/50/110,SLUGSHELL,79,WADスラッグ弾,★★★★
2022-03-08 09:24:16,EQUIP,NORMAL,210/210/50/110,CHIP,233,#1プロセッサ,★★★★
2022-03-08 09:24:16,EQUIP,NORMAL,210/210/50/110,NIGHTEQUIP,13,PEQ-2,★★
2022-03-08 09:24:16,EQUIP,NORMAL,210/210/50/110,SLUGSHELL,78,FSTスラッグ弾,★★★
2022-03-08 16:43:26,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,74,#0バックショット,★★★
2022-03-08 16:43:26,EQUIP,NORMAL,210/210/50/110,HP,72,ILMホローポイント弾,★★★★★
2022-03-08 16:43:26,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,64,AC2サイレンサー,★★★
2022-03-08 16:43:26,EQUIP,NORMAL,210/210/50/110,CLOAK,88,カモフラージュマント,★★★
2022-03-08 16:43:26,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,74,#0バックショット,★★★
2022-03-08 16:43:26,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,73,#1バックショット,★★
2022-03-08 16:43:27,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-08 16:43:27,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,73,#1バックショット,★★
2022-03-09 00:23:49,GUN,NORMAL,400/100/400/200,RF,95,漢陽88式,★★★
2022-03-09 00:23:49,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2022-03-09 00:23:49,GUN,NORMAL,400/100/400/200,SMG,21,PPSh-41,★★
2022-03-09 00:23:49,GUN,NORMAL,400/100/400/200,AR,107,FF F2000,★★
2022-03-09 00:24:25,EQUIP,NORMAL,210/210/50/110,CHIP,234,#2プロセッサ,★★★★★
2022-03-09 00:24:25,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-09 00:24:25,EQUIP,NORMAL,210/210/50/110,AP,17,M61徹甲弾,★★
2022-03-09 00:24:25,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,73,#1バックショット,★★
2022-03-09 00:24:25,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-09 00:24:25,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-09 00:24:25,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-09 00:24:25,EQUIP,NORMAL,210/210/50/110,CHIP,233,#1プロセッサ,★★★★
2022-03-10 02:47:45,GUN,NORMAL,400/100/400/200,SMG,94,64式,★★
2022-03-10 02:47:45,GUN,NORMAL,400/100/400/200,AR,60,AS Val,★★★★
2022-03-10 02:47:45,GUN,NORMAL,400/100/400/200,AR,74,SIG-510,★★
2022-03-10 02:47:45,GUN,NORMAL,400/100/400/200,RF,47,G43,★★
2022-03-10 02:48:37,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-10 02:48:37,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,64,AC2サイレンサー,★★★
2022-03-10 02:48:37,EQUIP,NORMAL,210/210/50/110,NIGHTEQUIP,13,PEQ-2,★★
2022-03-10 02:48:37,EQUIP,NORMAL,210/210/50/110,RMR,222,RMRレッドサイト,★★★
2022-03-10 02:48:37,EQUIP,NORMAL,210/210/50/110,CHIP,234,#2プロセッサ,★★★★★
2022-03-10 02:48:37,EQUIP,NORMAL,210/210/50/110,CLOAK,87,ぼろぼろのマント,★★
2022-03-10 02:48:37,EQUIP,NORMAL,210/210/50/110,HP,70,ILMホローポイント弾,★★★
2022-03-10 02:48:37,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,63,AC1サイレンサー,★★
2022-03-10 08:34:54,EQUIP,NORMAL,210/210/50/110,RMR,223,RMT T2レッドサイト,★★★★
2022-03-10 08:34:54,EQUIP,NORMAL,210/210/50/110,TEXO,38,IOP T2外骨格,★★★
2022-03-10 08:34:54,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,73,#1バックショット,★★
2022-03-10 08:34:54,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-10 08:34:54,EQUIP,NORMAL,210/210/50/110,M1022AP,226,M33狙撃弾,★★★★
2022-03-10 08:34:54,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,74,#0バックショット,★★★
2022-03-10 08:34:54,EQUIP,NORMAL,210/210/50/110,CLOAK,88,カモフラージュマント,★★★
2022-03-10 08:34:54,EQUIP,NORMAL,210/210/50/110,TEXO,40,IOP T4外骨格,★★★★★
2022-03-10 23:28:53,EQUIP,NORMAL,210/210/50/110,CHIP,234,#2プロセッサ,★★★★★
2022-03-10 23:28:53,EQUIP,NORMAL,210/210/50/110,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-10 23:28:53,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,73,#1バックショット,★★
2022-03-10 23:28:53,EQUIP,NORMAL,210/210/50/110,CLOAK,87,ぼろぼろのマント,★★
2022-03-10 23:28:53,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,65,AC3サイレンサー,★★★★
2022-03-10 23:28:53,EQUIP,NORMAL,210/210/50/110,RMR,222,RMRレッドサイト,★★★
2022-03-10 23:28:53,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-10 23:28:53,EQUIP,NORMAL,210/210/50/110,AP,17,M61徹甲弾,★★
2022-03-11 00:06:11,GUN,NORMAL,400/100/400/200,AR,63,Gr G3,★★
2022-03-11 00:06:11,GUN,NORMAL,400/100/400/200,RF,235,SPR A3G,★★★★
2022-03-11 00:06:11,GUN,NORMAL,400/100/400/200,SMG,22,PPS-43,★★★
2022-03-11 00:06:11,GUN,NORMAL,400/100/400/200,RF,52,It BM59,★★
2022-03-11 00:06:55,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,64,AC2サイレンサー,★★★
2022-03-11 00:06:55,EQUIP,NORMAL,210/210/50/110,CHIP,234,#2プロセッサ,★★★★★
2022-03-11 00:06:55,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-11 00:06:55,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-11 00:06:55,EQUIP,NORMAL,210/210/50/110,SLAP,229,Mk1000SLAP,★★★★★
2022-03-11 00:06:55,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-11 23:33:51,EQUIP,NORMAL,210/210/50/110,NIGHTEQUIP,13,PEQ-2,★★
2022-03-11 23:33:51,EQUIP,NORMAL,210/210/50/110,AP,18,M993徹甲弾,★★★
2022-03-11 23:33:51,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,74,#0バックショット,★★★
2022-03-11 23:33:51,EQUIP,NORMAL,210/210/50/110,HV,30,JSP高速弾,★★★
2022-03-11 23:33:51,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-11 23:33:51,EQUIP,NORMAL,210/210/50/110,RMR,222,RMRレッドサイト,★★★
2022-03-11 23:33:51,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-11 23:33:51,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,64,AC2サイレンサー,★★★
2022-03-11 23:33:59,EQUIP,HEAVY-1,500/500/500/500,SUPPRESSOR,64,AC2サイレンサー,★★★
2022-03-11 23:33:59,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3外骨格,★★★★
2022-03-11 23:33:59,EQUIP,HEAVY-1,500/500/500/500,FAIRY,25,双子妖精,★
2022-03-11 23:33:59,EQUIP,HEAVY-1,500/500/500/500,REDDOT,10,AMP COMPM4,★★★
2022-03-11 23:33:59,EQUIP,HEAVY-1,500/500/500/500,XEXO,57,IOP X3外骨格,★★★★
2022-03-11 23:33:59,EQUIP,HEAVY-1,500/500/500/500,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-11 23:33:59,EQUIP,HEAVY-1,500/500/500/500,HOLO,6,EOT 512,★★★
2022-03-11 23:33:59,EQUIP,HEAVY-1,500/500/500/500,FAIRY,24,障壁妖精,★
2022-03-12 00:00:29,GUN,NORMAL,400/100/400/200,RF,34,M1ガーランド,★★★
2022-03-12 00:00:29,GUN,NORMAL,400/100/400/200,RF,34,M1ガーランド,★★★
2022-03-12 00:00:29,GUN,NORMAL,400/100/400/200,RF,34,M1ガーランド,★★★
2022-03-12 00:00:29,GUN,NORMAL,400/100/400/200,AR,68,L85A1,★★
2022-03-12 00:00:53,EQUIP,NORMAL,210/210/50/110,SLUGSHELL,77,BKスラッグ弾,★★
2022-03-12 00:00:53,EQUIP,NORMAL,210/210/50/110,NIGHTEQUIP,13,PEQ-2,★★
2022-03-12 00:00:53,EQUIP,NORMAL,210/210/50/110,CLOAK,87,ぼろぼろのマント,★★
2022-03-12 00:00:53,EQUIP,NORMAL,210/210/50/110,HV,29,FMJ高速弾,★★
2022-03-12 00:11:48,EQUIP,NORMAL,210/210/50/110,RMR,222,RMRレッドサイト,★★★
2022-03-12 00:11:48,EQUIP,NORMAL,210/210/50/110,TEXO,37,IOP T1外骨格,★★
2022-03-12 00:11:48,EQUIP,NORMAL,210/210/50/110,HP,70,ILMホローポイント弾,★★★
2022-03-12 00:11:48,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,76,#000バックショット,★★★★★
2022-03-12 00:11:48,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-12 08:45:23,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-12 08:45:23,EQUIP,NORMAL,210/210/50/110,HP,70,ILMホローポイント弾,★★★
2022-03-12 08:45:23,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,63,AC1サイレンサー,★★
2022-03-12 08:45:23,EQUIP,NORMAL,210/210/50/110,M1022AP,226,M33狙撃弾,★★★★
2022-03-12 08:45:23,EQUIP,NORMAL,210/210/50/110,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-12 08:45:23,EQUIP,NORMAL,210/210/50/110,HP,71,ILMホローポイント弾,★★★★
2022-03-12 08:45:23,EQUIP,NORMAL,210/210/50/110,AP,17,M61徹甲弾,★★
2022-03-12 08:45:23,EQUIP,NORMAL,210/210/50/110,XEXO,55,IOP X1外骨格,★★
2022-03-13 00:15:30,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2022-03-13 00:15:30,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2022-03-13 00:15:30,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2022-03-13 00:15:30,GUN,NORMAL,30/30/30/30,HG,141,Gr USPコンパクト,★★
2022-03-13 00:16:32,EQUIP,NORMAL,10/10/10/10,OPTICAL,1,BM 3-12X40,★★
2022-03-13 00:16:32,EQUIP,NORMAL,10/10/10/10,ARMORPLATE,43,Type2防弾ベスト,★★★★
2022-03-13 00:16:32,EQUIP,NORMAL,10/10/10/10,CLOAK,87,ぼろぼろのマント,★★
2022-03-13 00:16:32,EQUIP,NORMAL,10/10/10/10,OPTICAL,3,PSO-1,★★★★
2022-03-14 00:27:49,GUN,NORMAL,30/30/30/30,HG,3,M9,★★★
2022-03-14 00:27:49,GUN,NORMAL,30/30/30/30,HG,6,トカレフ,★★★
2022-03-14 00:27:49,GUN,NORMAL,30/30/30/30,HG,91,MP-446,★★
2022-03-14 00:27:49,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2022-03-14 00:29:09,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-14 00:29:09,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-14 00:29:09,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-14 00:29:09,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-14 00:29:09,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-14 00:29:09,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-14 00:29:09,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-14 00:29:09,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-15 01:01:50,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2022-03-15 01:01:50,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2022-03-15 01:01:50,GUN,NORMAL,30/30/30/30,HG,5,M1895,★★
2022-03-15 01:01:50,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2022-03-15 01:02:43,EQUIP,NORMAL,10/10/10/10,HOLO,5,EOT 506,★★
2022-03-15 01:02:43,EQUIP,NORMAL,10/10/10/10,OPTICAL,1,BM 3-12X40,★★
2022-03-15 01:02:43,EQUIP,NORMAL,10/10/10/10,CLOAK,87,ぼろぼろのマント,★★
2022-03-15 01:02:43,EQUIP,NORMAL,10/10/10/10,ARMORPLATE,42,Type1防弾ベスト,★★★
2022-03-16 05:50:22,GUN,NORMAL,30/30/30/30,HG,12,C96,★★★
2022-03-16 05:50:22,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2022-03-16 05:50:22,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2022-03-16 05:50:22,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2022-03-16 05:50:58,EQUIP,NORMAL,10/10/10/10,TEXO,37,IOP T1外骨格,★★
2022-03-16 05:50:58,EQUIP,NORMAL,10/10/10/10,SUPPRESSOR,64,AC2サイレンサー,★★★
2022-03-16 05:50:58,EQUIP,NORMAL,10/10/10/10,REDDOT,9,AMP COMPM2,★★
2022-03-16 05:50:58,EQUIP,NORMAL,10/10/10/10,CHIP,232,エクスペリメンタル・プロセッサ,★★★
2022-03-17 09:06:10,GUN,NORMAL,400/100/400/200,RF,40,SVT-38,★★
2022-03-17 09:06:10,GUN,NORMAL,400/100/400/200,RF,37,M14,★★★
2022-03-17 09:06:10,GUN,NORMAL,400/100/400/200,RF,41,SKS,★★
2022-03-17 09:06:10,GUN,NORMAL,400/100/400/200,SMG,92,スペクトラM4,★★
2022-03-17 09:06:44,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,229,Mk1000SLAP,★★★★★
2022-03-17 09:06:44,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-17 09:06:44,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-17 09:06:44,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,229,Mk1000SLAP,★★★★★
2022-03-17 09:06:44,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-17 09:06:44,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-17 09:06:44,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-17 09:06:44,EQUIP,SPECIAL_OFFER,10/300/10/10,SLAP,228,Mk900SLAP,★★★★
2022-03-19 00:28:52,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2022-03-19 00:28:52,GUN,NORMAL,30/30/30/30,HG,123,P99,★★★
2022-03-19 00:28:52,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2022-03-19 00:28:52,GUN,NORMAL,30/30/30/30,HG,99,Gr Mk23,★★★★
2022-03-19 00:29:37,EQUIP,NORMAL,210/210/50/110,CHIP,234,#2プロセッサ,★★★★★
2022-03-19 00:29:37,EQUIP,NORMAL,210/210/50/110,BUCKSHOT,73,#1バックショット,★★
2022-03-19 00:29:37,EQUIP,NORMAL,210/210/50/110,HP,69,ILMホローポイント弾,★★
2022-03-19 00:29:37,EQUIP,NORMAL,210/210/50/110,SLUGSHELL,77,BKスラッグ弾,★★
2022-03-20 00:54:50,GUN,NORMAL,30/30/30/30,HG,90,FF FNP9,★★
2022-03-20 00:54:50,GUN,NORMAL,30/30/30/30,HG,10,PPK,★★
2022-03-20 00:54:50,GUN,NORMAL,30/30/30/30,HG,12,C96,★★★
2022-03-20 00:54:50,GUN,NORMAL,30/30/30/30,HG,9,P38,★★
2022-03-20 00:55:19,EQUIP,NORMAL,210/210/50/110,SUPPRESSOR,63,AC1サイレンサー,★★
2022-03-20 00:55:19,EQUIP,NORMAL,210/210/50/110,SLUGSHELL,78,FSTスラッグ弾,★★★
